  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.318739     0.0000   0.9914
     2   -320.313525     3.2716   0.0040
     3   -320.312754     3.7557   0.0018
     4   -320.312577     3.8664   0.0015
     5   -320.311393     4.6094   0.0004
     6   -320.311273     4.6845   0.0004
     7   -320.311030     4.8370   0.0003
     8   -320.309643     5.7079   0.0001
     9   -320.309590     5.7407   0.0001
     10  -320.309555     5.7628   0.0001
     11  -320.309196     5.9880   0.0000
     12  -320.309056     6.0758   0.0000
     13  -320.309003     6.1094   0.0000
     14  -320.308739     6.2751   0.0000
     15  -320.308724     6.2842   0.0000
     16  -320.308638     6.3380   0.0000
     17  -320.308572     6.3795   0.0000
     18  -320.307727     6.9100   0.0000
     19  -320.307341     7.1519   0.0000
     20  -320.306893     7.4332   0.0000

Ensemble free energy [Eh]:     -320.3187468266
