   #           Energy [Eh]      SASA
No   1     -229.0481291527     3061.4
No   2     -229.0247831653     3186.8
No   3     -229.0356496007     3078.5
No   4     -229.0383046874     2989.2
No   5     -229.0443675668     3008.9
No   6     -229.0408027210     3155.5
No   7     -229.0366034182     3190.9
No   8     -229.0385379190     3161.7
No   9     -229.0399475122     2927.8
No  10     -229.0380119643     3043.9
No  11     -229.0358001476     3245.4
No  12     -229.0328724118     2997.6
No  13     -229.0344578785     3167.6
No  14     -229.0349320590     3127.8
No  15     -229.0375704264     2929.8
No  16     -229.0398584223     3202.5
No  17     -229.0323887806     3026.3
No  18     -229.0352672331     3105.0
No  19     -229.0354172421     3178.9
No  20     -229.0301044878     3231.7
