  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.048129     0.0000   0.9809
     2   -229.044368     2.3604   0.0183
     3   -229.040803     4.5974   0.0004
     4   -229.039948     5.1341   0.0002
     5   -229.039858     5.1900   0.0002
     6   -229.038538     6.0186   0.0000
     7   -229.038305     6.1649   0.0000
     8   -229.038012     6.3486   0.0000
     9   -229.037570     6.6257   0.0000
     10  -229.036603     7.2325   0.0000
     11  -229.035800     7.7366   0.0000
     12  -229.035650     7.8310   0.0000
     13  -229.035417     7.9768   0.0000
     14  -229.035267     8.0710   0.0000
     15  -229.034932     8.2813   0.0000
     16  -229.034458     8.5789   0.0000
     17  -229.032872     9.5738   0.0000
     18  -229.032389     9.8772   0.0000
     19  -229.030104     ******   0.0000
     20  -229.024783     ******   0.0000

Ensemble free energy [Eh]:     -229.0481473749
