  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.227309     0.0000   0.5518
     2   -193.226637     0.4216   0.2709
     3   -193.225764     0.9697   0.1074
     4   -193.225273     1.2774   0.0639
     5   -193.222830     2.8105   0.0048
     6   -193.220685     4.1567   0.0005
     7   -193.220262     4.4218   0.0003
     8   -193.220120     4.5111   0.0003
     9   -193.219368     4.9828   0.0001
     10  -193.218105     5.7758   0.0000
     11  -193.217500     6.1554   0.0000
     12  -193.216756     6.6223   0.0000
     13  -193.216639     6.6957   0.0000
     14  -193.216455     6.8108   0.0000
     15  -193.216401     6.8448   0.0000
     16  -193.215908     7.1539   0.0000
     17  -193.215662     7.3086   0.0000
     18  -193.215501     7.4098   0.0000
     19  -193.215473     7.4275   0.0000
     20  -193.215386     7.4818   0.0000

Ensemble free energy [Eh]:     -193.2278704434
