   #   Energy       Run. Aver.   Diff / au.
    1 -574.58117927  -0.91565330  -0.91565330
    2 -546.45116389  -1.35106593  -0.43541263
    3 -543.08575108  -1.33433554   0.01673038
    4 -543.82289222  -1.21322827   0.12110727
    5 -545.97224126  -1.12037358   0.09285470
    6 -546.87459121  -1.06341887   0.05695471
    7 -546.09632415  -1.02768833   0.03573054
    8 -545.02939040  -1.00333091   0.02435742
    9 -543.36056786  -0.98535444   0.01797647
   10 -542.33649402  -0.97144816   0.01390628
   11 -542.46669450  -0.96045918   0.01098898
   12 -540.79329346  -0.95132257   0.00913661
   13 -541.18238397  -0.94378178   0.00754079
   14 -540.60841315  -0.93736690   0.00641488
   15 -540.56672854  -0.93187797   0.00548893
   16 -539.86891514  -0.92706353   0.00481444
   17 -541.56146095  -0.92301383   0.00404970
   18 -540.00906354  -0.91931914   0.00369469
   19 -539.61187011  -0.91599873   0.00332040
   20 -539.15407918  -0.91299261   0.00300613
   21 -539.81092327  -0.91033759   0.00265502
   22 -540.39218156  -0.90798200   0.00235559
   23 -540.41173107  -0.90584562   0.00213638
   24 -540.71279481  -0.90391640   0.00192923
   25 -540.53068542  -0.90213819   0.00177821
   26 -541.36867845  -0.90055393   0.00158425
   27 -542.73004710  -0.89917457   0.00137937
   28 -542.25660204  -0.89787410   0.00130047
   29 -543.60248385  -0.89674000   0.00113410
   30 -543.32985480  -0.89567256   0.00106743
   31 -543.63292805  -0.89469173   0.00098083
   32 -543.93560478  -0.89378998   0.00090175
   33 -540.64766634  -0.89278649   0.00100348
   34 -540.04331127  -0.89181072   0.00097577
   35 -540.03084950  -0.89089093   0.00091979
   36 -540.05213930  -0.89002474   0.00086619
   37 -541.49184551  -0.88926882   0.00075591
   38 -540.82723602  -0.88852772   0.00074110
   39 -541.21642416  -0.88784091   0.00068681
   40 -541.64387870  -0.88720683   0.00063408
   41 -542.13233468  -0.88662395   0.00058288
   42 -542.36590907  -0.88607890   0.00054504
   43 -542.59453411  -0.88556856   0.00051034
   44 -542.96697225  -0.88509570   0.00047286
   45 -542.91788405  -0.88464295   0.00045275
   46 -543.11622657  -0.88421718   0.00042576
   47 -543.12980818  -0.88381058   0.00040661
   48 -543.00085475  -0.88341703   0.00039355
   49 -542.99793979  -0.88303971   0.00037731
   50 -543.42115960  -0.88269131   0.00034841
   51 -543.62276005  -0.88236343   0.00032788
   52 -543.44018869  -0.88204296   0.00032047
   53 -542.32946864  -0.88170133   0.00034163
   54 -543.02679552  -0.88139254   0.00030879
   55 -542.45543681  -0.88107902   0.00031352
   56 -542.60331561  -0.88078082   0.00029820
   57 -542.80259823  -0.88049892   0.00028190
   58 -542.38839487  -0.88021564   0.00028328
   59 -542.64533919  -0.87994889   0.00026676
   60 -542.44406198  -0.87968595   0.00026293
   61 -542.17578854  -0.87942469   0.00026126
   62 -542.80081542  -0.87918795   0.00023674
   63 -542.31656605  -0.87894687   0.00024108
