   #   Energy       Run. Aver.   Diff / au.
    1 -424.22216355  -0.67604098  -0.67604098
    2 -383.05980125  -0.98126327  -0.30522229
    3 -369.60555042  -0.95225090   0.02901237
    4 -367.00958208  -0.85315182   0.09909908
    5 -366.04301403  -0.77936696   0.07378486
    6 -371.93894739  -0.73596205   0.04340491
    7 -378.50229095  -0.71079273   0.02516932
    8 -380.59431921  -0.69461193   0.01618081
    9 -385.44570665  -0.68388460   0.01072733
   10 -381.76692532  -0.67526183   0.00862277
   11 -381.08126025  -0.66829883   0.00696300
   12 -386.13921807  -0.66330634   0.00499249
   13 -382.89947774  -0.65883636   0.00446998
   14 -382.84713374  -0.65503631   0.00380005
   15 -382.63716380  -0.65176529   0.00327102
   16 -379.96897547  -0.64867046   0.00309483
   17 -380.33567267  -0.64598447   0.00268599
   18 -383.55572281  -0.64390472   0.00207975
   19 -375.88720044  -0.64143260   0.00247211
   20 -373.84212615  -0.63902513   0.00240747
   21 -378.17507910  -0.63717883   0.00184630
   22 -376.68940644  -0.63541827   0.00176056
   23 -376.68417918  -0.63381416   0.00160411
   24 -376.73423253  -0.63235357   0.00146059
   25 -383.03807972  -0.63141740   0.00093617
