   #   Energy       Run. Aver.   Diff / au.
    1 -574.55650088  -0.91561397  -0.91561397
    2 -546.44239456  -1.35101961  -0.43540565
    3 -543.09434439  -1.33430690   0.01671271
    4 -543.88436712  -1.21323570   0.12107120
    5 -545.60130718  -1.12026851   0.09296719
    6 -546.88119520  -1.06331432   0.05695419
    7 -546.05845482  -1.02759017   0.03572415
    8 -545.01034509  -1.00324203   0.02434814
    9 -543.26703453  -0.98525990   0.01798213
   10 -542.59442383  -0.97140361   0.01385629
   11 -542.48029170  -0.96042519   0.01097842
   12 -540.56349772  -0.95126178   0.00916341
   13 -540.98936894  -0.94369995   0.00756183
   14 -540.98823706  -0.93733264   0.00636730
   15 -540.86040494  -0.93188037   0.00545227
   16 -542.69465117  -0.92734951   0.00453086
   17 -542.45879366  -0.92338378   0.00396573
   18 -541.42573616  -0.91979863   0.00358515
   19 -540.89146275  -0.91656608   0.00323255
   20 -539.77035912  -0.91358508   0.00298100
   21 -540.50532601  -0.91095575   0.00262934
   22 -539.48413902  -0.90850745   0.00244829
   23 -541.60543436  -0.90642690   0.00208055
   24 -541.62924191  -0.90453663   0.00189027
   25 -541.45515369  -0.90279410   0.00174253
   26 -541.68652151  -0.90120548   0.00158863
   27 -541.11935095  -0.89970675   0.00149873
   28 -540.97151366  -0.89830987   0.00139688
   29 -540.99180955  -0.89701396   0.00129591
   30 -541.46924890  -0.89583316   0.00118079
   31 -541.62040406  -0.89474004   0.00109313
   32 -540.59041948  -0.89366667   0.00107336
   33 -541.65226071  -0.89271024   0.00095643
   34 -541.06308192  -0.89178589   0.00092435
   35 -542.17133179  -0.89096574   0.00082015
   36 -542.32978647  -0.89020106   0.00076468
   37 -541.78121132  -0.88945559   0.00074547
   38 -541.21759298  -0.88872622   0.00072937
   39 -541.14701637  -0.88803178   0.00069444
   40 -541.91945627  -0.88740371   0.00062807
