  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.112474     0.0000   0.4134
     2   -473.111847     0.3934   0.2128
     3   -473.111504     0.6083   0.1481
     4   -473.111023     0.9101   0.0890
     5   -473.110815     1.0409   0.0713
     6   -473.109655     1.7686   0.0209
     7   -473.109573     1.8202   0.0191
     8   -473.108762     2.3292   0.0081
     9   -473.108652     2.3981   0.0072
     10  -473.107945     2.8417   0.0034
     11  -473.107366     3.2051   0.0018
     12  -473.106939     3.4730   0.0012
     13  -473.106727     3.6058   0.0009
     14  -473.106421     3.7982   0.0007
     15  -473.106251     3.9049   0.0006
     16  -473.106131     3.9802   0.0005
     17  -473.105817     4.1772   0.0004
     18  -473.105630     4.2945   0.0003
     19  -473.104676     4.8928   0.0001
     20  -473.104523     4.9893   0.0001

Ensemble free energy [Eh]:     -473.1133075672
