   #   Energy       Run. Aver.   Diff / au.
    1 -423.57669614  -0.67501236  -0.67501236
    2 -369.49983154  -0.96943006  -0.29441770
    3 -359.33893604  -0.93530693   0.03412313
    4 -363.78302130  -0.83788069   0.09742624
    5 -364.50815057  -0.76699543   0.07088526
    6 -370.10954131  -0.72564982   0.04134561
    7 -376.44117669  -0.70177864   0.02387119
    8 -379.98892365  -0.68676626   0.01501237
    9 -383.35071346  -0.67666955   0.01009672
   10 -383.83558121  -0.66916101   0.00750854
   11 -383.47107851  -0.66320014   0.00596087
   12 -381.20706376  -0.65806106   0.00513908
   13 -380.94318311  -0.65374348   0.00431758
   14 -378.89565373  -0.64986830   0.00387518
   15 -380.17342208  -0.64667506   0.00319324
   16 -381.98832503  -0.64410436   0.00257070
   17 -384.10653973  -0.64207127   0.00203308
   18 -391.01452853  -0.64090555   0.00116573
   19 -388.45693487  -0.63969366   0.00121188
   20 -389.45974492  -0.63868056   0.00101310
   21 -384.74942619  -0.63741597   0.00126459
   22 -383.99082629  -0.63619995   0.00121601
   23 -383.32747093  -0.63504583   0.00115412
   24 -384.35306253  -0.63405856   0.00098727
   25 -386.03789129  -0.63326435   0.00079421
   26 -387.24614023  -0.63261271   0.00065164
   27 -389.88162017  -0.63217017   0.00044254
   28 -393.68443435  -0.63198315   0.00018702
   29 -392.53533327  -0.63175469   0.00022846
   30 -395.72127107  -0.63170931   0.00004537
   31 -395.36173604  -0.63165429   0.00005502
   32 -395.68119459  -0.63161831   0.00003598
   33 -396.02241949  -0.63160157   0.00001674
   34 -397.28024636  -0.63164534  -0.00004376
   35 -397.83226570  -0.63171346  -0.00006813
   36 -398.72904745  -0.63181818  -0.00010472
   37 -398.94810284  -0.63192766  -0.00010948
   38 -398.90014847  -0.63202949  -0.00010183
   39 -400.43067554  -0.63218844  -0.00015895
   40 -399.91375424  -0.63232028  -0.00013184
   41 -399.50167170  -0.63242901  -0.00010873
   42 -400.16341225  -0.63255712  -0.00012811
   43 -400.02071530  -0.63267444  -0.00011731
   44 -400.06888383  -0.63278792  -0.00011348
   45 -399.65654891  -0.63288167  -0.00009375
