  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.471379     0.0000   0.9964
     2   -218.465317     3.8039   0.0016
     3   -218.464774     4.1444   0.0009
     4   -218.464510     4.3102   0.0007
     5   -218.463557     4.9082   0.0003
     6   -218.461743     6.0464   0.0000
     7   -218.461740     6.0487   0.0000
     8   -218.461333     6.3040   0.0000
     9   -218.460824     6.6232   0.0000
     10  -218.460588     6.7713   0.0000
     11  -218.460531     6.8074   0.0000
     12  -218.459845     7.2376   0.0000
     13  -218.458698     7.9575   0.0000
     14  -218.458219     8.2582   0.0000
     15  -218.457684     8.5936   0.0000
     16  -218.457403     8.7697   0.0000
     17  -218.457122     8.9461   0.0000
     18  -218.457084     8.9703   0.0000
     19  -218.457029     9.0047   0.0000
     20  -218.456827     9.1312   0.0000

Ensemble free energy [Eh]:     -218.4713822846
