  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.692445     0.0000   0.7697
     2   -218.691283     0.7295   0.2247
     3   -218.687200     3.2916   0.0030
     4   -218.686322     3.8421   0.0012
     5   -218.685409     4.4155   0.0004
     6   -218.685069     4.6289   0.0003
     7   -218.684439     5.0237   0.0002
     8   -218.684367     5.0694   0.0001
     9   -218.683920     5.3496   0.0001
     10  -218.683908     5.3570   0.0001
     11  -218.683672     5.5051   0.0001
     12  -218.683159     5.8272   0.0000
     13  -218.682654     6.1440   0.0000
     14  -218.682539     6.2162   0.0000
     15  -218.682095     6.4950   0.0000
     16  -218.681713     6.7344   0.0000
     17  -218.681477     6.8829   0.0000
     18  -218.681406     6.9270   0.0000
     19  -218.681300     6.9938   0.0000
     20  -218.680556     7.4604   0.0000
     21  -218.680525     7.4803   0.0000
     22  -218.680392     7.5638   0.0000
     23  -218.679986     7.8182   0.0000
     24  -218.679849     7.9039   0.0000
     25  -218.679346     8.2199   0.0000
     26  -218.678552     8.7179   0.0000
     27  -218.678358     8.8397   0.0000
     28  -218.678320     8.8634   0.0000
     29  -218.678196     8.9416   0.0000
     30  -218.678168     8.9591   0.0000
     31  -218.677537     9.3552   0.0000
     32  -218.677391     9.4465   0.0000
     33  -218.677302     9.5028   0.0000
     34  -218.677209     9.5607   0.0000
     35  -218.676944     9.7272   0.0000
     36  -218.676864     9.7772   0.0000
     37  -218.676710     9.8742   0.0000
     38  -218.676561     9.9675   0.0000
     39  -218.676393     ******   0.0000
     40  -218.676069     ******   0.0000
     41  -218.675653     ******   0.0000
     42  -218.675452     ******   0.0000
     43  -218.675152     ******   0.0000
     44  -218.675145     ******   0.0000
     45  -218.675119     ******   0.0000
     46  -218.675091     ******   0.0000
     47  -218.674703     ******   0.0000
     48  -218.674557     ******   0.0000
     49  -218.674292     ******   0.0000
     50  -218.674052     ******   0.0000
     51  -218.674005     ******   0.0000
     52  -218.673998     ******   0.0000
     53  -218.673941     ******   0.0000
     54  -218.673851     ******   0.0000
     55  -218.673587     ******   0.0000
     56  -218.673417     ******   0.0000
     57  -218.673407     ******   0.0000
     58  -218.673380     ******   0.0000
     59  -218.673102     ******   0.0000
     60  -218.673034     ******   0.0000
     61  -218.672933     ******   0.0000
     62  -218.672859     ******   0.0000
     63  -218.672825     ******   0.0000
     64  -218.672809     ******   0.0000
     65  -218.672764     ******   0.0000
     66  -218.672756     ******   0.0000
     67  -218.672658     ******   0.0000
     68  -218.672561     ******   0.0000
     69  -218.672399     ******   0.0000
     70  -218.672365     ******   0.0000
     71  -218.672249     ******   0.0000
     72  -218.672211     ******   0.0000
     73  -218.672173     ******   0.0000
     74  -218.672122     ******   0.0000
     75  -218.672111     ******   0.0000
     76  -218.672013     ******   0.0000
     77  -218.671888     ******   0.0000
     78  -218.671869     ******   0.0000
     79  -218.671676     ******   0.0000
     80  -218.671672     ******   0.0000
     81  -218.671345     ******   0.0000
     82  -218.671196     ******   0.0000
     83  -218.671196     ******   0.0000
     84  -218.671036     ******   0.0000
     85  -218.670921     ******   0.0000
     86  -218.670847     ******   0.0000
     87  -218.670770     ******   0.0000
     88  -218.670755     ******   0.0000
     89  -218.670512     ******   0.0000
     90  -218.670309     ******   0.0000
     91  -218.670225     ******   0.0000
     92  -218.670164     ******   0.0000
     93  -218.670156     ******   0.0000
     94  -218.670108     ******   0.0000
     95  -218.669940     ******   0.0000
     96  -218.669939     ******   0.0000
     97  -218.669699     ******   0.0000
     98  -218.669402     ******   0.0000
     99  -218.669220     ******   0.0000
     100  -218.669170     ******   0.0000
     101  -218.669129     ******   0.0000
     102  -218.669110     ******   0.0000
     103  -218.669041     ******   0.0000
     104  -218.668737     ******   0.0000
     105  -218.668511     ******   0.0000
     106  -218.668380     ******   0.0000
     107  -218.668181     ******   0.0000
     108  -218.668146     ******   0.0000
     109  -218.668129     ******   0.0000
     110  -218.667911     ******   0.0000
     111  -218.667772     ******   0.0000
     112  -218.667740     ******   0.0000
     113  -218.667345     ******   0.0000
     114  -218.667339     ******   0.0000
     115  -218.667208     ******   0.0000
     116  -218.666969     ******   0.0000
     117  -218.666946     ******   0.0000
     118  -218.666750     ******   0.0000
     119  -218.666662     ******   0.0000
     120  -218.666410     ******   0.0000
     121  -218.666211     ******   0.0000
     122  -218.665996     ******   0.0000
     123  -218.665699     ******   0.0000
     124  -218.665657     ******   0.0000
     125  -218.665535     ******   0.0000
     126  -218.665349     ******   0.0000
     127  -218.665309     ******   0.0000
     128  -218.665248     ******   0.0000
     129  -218.665234     ******   0.0000
     130  -218.664453     ******   0.0000
     131  -218.664081     ******   0.0000
     132  -218.664022     ******   0.0000
     133  -218.663794     ******   0.0000
     134  -218.663565     ******   0.0000
     135  -218.663482     ******   0.0000
     136  -218.663052     ******   0.0000
     137  -218.663019     ******   0.0000
     138  -218.662049     ******   0.0000
     139  -218.662031     ******   0.0000
     140  -218.661371     ******   0.0000
     141  -218.660917     ******   0.0000
     142  -218.660871     ******   0.0000
     143  -218.660624     ******   0.0000
     144  -218.660512     ******   0.0000
     145  -218.660213     ******   0.0000
     146  -218.660038     ******   0.0000
     147  -218.659496     ******   0.0000
     148  -218.658706     ******   0.0000
     149  -218.657009     ******   0.0000
     150  -218.656264     ******   0.0000
     151  -218.654809     ******   0.0000
     152  -218.653977     ******   0.0000
     153  -218.652752     ******   0.0000
