   #   Energy       Run. Aver.   Diff / au.
    1 -423.97047907  -0.67563989  -0.67563989
    2 -379.16925306  -0.97776219  -0.30212230
    3 -367.25941755  -0.94763725   0.03012494
    4 -367.12514920  -0.84945948   0.09817777
    5 -370.03043075  -0.77786822   0.07159126
    6 -371.81634979  -0.73504614   0.04282208
    7 -378.65591930  -0.71012591   0.02492024
    8 -377.31833516  -0.69340701   0.01671890
    9 -376.69827264  -0.68120489   0.01220212
   10 -374.98795983  -0.67162232   0.00958257
   11 -376.33953594  -0.66421598   0.00740634
   12 -375.02555973  -0.65805089   0.00616509
   13 -376.39035889  -0.65309705   0.00495383
   14 -383.43308124  -0.64973909   0.00335796
   15 -386.28384103  -0.64723812   0.00250098
   16 -385.76424870  -0.64505158   0.00218654
   17 -386.95191930  -0.64325210   0.00179947
   18 -388.28682296  -0.64179226   0.00145984
   19 -387.73755274  -0.64045789   0.00133437
   20 -385.41514083  -0.63907818   0.00137971
   21 -387.36250415  -0.63797549   0.00110269
   22 -386.61178166  -0.63693125   0.00104423
   23 -387.73340326  -0.63605808   0.00087318
   24 -385.72429223  -0.63513139   0.00092669
   25 -384.61752373  -0.63420614   0.00092524
   26 -385.25594823  -0.63339126   0.00081489
   27 -386.00568121  -0.63268507   0.00070619
   28 -392.43011549  -0.63239885   0.00028622
   29 -391.89421897  -0.63211741   0.00028145
   30 -391.96177394  -0.63185847   0.00025894
   31 -390.79636659  -0.63155706   0.00030141
   32 -389.00078383  -0.63118373   0.00037332
   33 -389.33185044  -0.63084685   0.00033689
   34 -390.30191161  -0.63057631   0.00027053
   35 -389.98599304  -0.63030875   0.00026756
   36 -389.92125689  -0.63005327   0.00025548
   37 -388.37869674  -0.62974549   0.00030778
   38 -388.54023742  -0.62945930   0.00028619
   39 -389.58419118  -0.62923100   0.00022830
   40 -388.22974136  -0.62896161   0.00026940
   41 -389.60025487  -0.62875762   0.00020399
   42 -390.81019712  -0.62861081   0.00014681
   43 -391.91395558  -0.62851306   0.00009775
   44 -392.10241178  -0.62842770   0.00008536
   45 -394.94160579  -0.62844695  -0.00001925
   46 -396.33814322  -0.62851603  -0.00006907
   47 -397.17748729  -0.62861168  -0.00009565
   48 -398.08648396  -0.62873407  -0.00012240
   49 -397.70761244  -0.62883970  -0.00010563
   50 -397.03802365  -0.62891943  -0.00007972
   51 -396.82971223  -0.62898901  -0.00006958
   52 -397.06194684  -0.62906283  -0.00007383
   53 -398.32586059  -0.62917196  -0.00010912
   54 -397.31880853  -0.62924797  -0.00007602
   55 -397.70417380  -0.62933179  -0.00008382
   56 -396.51544582  -0.62937893  -0.00004713
   57 -397.60106229  -0.62945411  -0.00007519
   58 -397.34331372  -0.62952011  -0.00006600
   59 -396.13246152  -0.62955101  -0.00003090
   60 -396.79891483  -0.62959800  -0.00004699
   61 -396.90039293  -0.62964636  -0.00004836
   62 -398.01981020  -0.62972195  -0.00007559
   63 -398.29032744  -0.62980242  -0.00008047
   64 -398.76948794  -0.62989239  -0.00008996
   65 -397.39136585  -0.62994594  -0.00005355
   66 -398.03064707  -0.63001275  -0.00006681
   67 -397.90041256  -0.63007467  -0.00006192
   68 -397.70487206  -0.63013012  -0.00005544
   69 -397.83925131  -0.63018697  -0.00005685
   70 -397.83593714  -0.63024213  -0.00005517
