  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.662650     0.0000   0.9997
     2   -651.655064     4.7604   0.0003
     3   -651.648960     8.5907   0.0000
     4   -651.646630     ******   0.0000
     5   -651.645075     ******   0.0000
     6   -651.644104     ******   0.0000
     7   -651.642140     ******   0.0000
     8   -651.641813     ******   0.0000
     9   -651.641532     ******   0.0000
     10  -651.638237     ******   0.0000
     11  -651.637923     ******   0.0000
     12  -651.636516     ******   0.0000
     13  -651.636300     ******   0.0000
     14  -651.636278     ******   0.0000
     15  -651.636174     ******   0.0000
     16  -651.635137     ******   0.0000
     17  -651.634552     ******   0.0000
     18  -651.634166     ******   0.0000
     19  -651.634018     ******   0.0000
     20  -651.633726     ******   0.0000

Ensemble free energy [Eh]:     -651.6626507512
