  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.415288     0.0000   0.9993
     2   -651.408431     4.3025   0.0007
     3   -651.403606     7.3302   0.0000
     4   -651.403083     7.6586   0.0000
     5   -651.402345     8.1215   0.0000
     6   -651.396176     ******   0.0000
     7   -651.393931     ******   0.0000
     8   -651.391853     ******   0.0000
     9   -651.390732     ******   0.0000
     10  -651.390225     ******   0.0000
     11  -651.389739     ******   0.0000
     12  -651.389663     ******   0.0000
     13  -651.387923     ******   0.0000
     14  -651.386872     ******   0.0000
     15  -651.386716     ******   0.0000
     16  -651.386666     ******   0.0000
     17  -651.383879     ******   0.0000
     18  -651.383452     ******   0.0000
     19  -651.382290     ******   0.0000
     20  -651.381546     ******   0.0000

Ensemble free energy [Eh]:     -651.4152882045
