   #   Energy       Run. Aver.   Diff / au.
    1 -423.16236305  -0.67435208  -0.67435208
    2 -378.47128891  -0.97591824  -0.30156616
    3 -365.78875825  -0.94544136   0.03047688
    4 -370.58978227  -0.84910488   0.09633647
    5 -374.94992325  -0.77952075   0.06958414
    6 -376.07643064  -0.73788925   0.04163150
    7 -381.61689781  -0.71340702   0.02448223
    8 -383.56637323  -0.69757735   0.01582967
    9 -381.79590596  -0.68591328   0.01166406
   10 -387.16214306  -0.67785376   0.00805953
   11 -389.60435215  -0.67194109   0.00591266
   12 -385.70552382  -0.66667501   0.00526608
   13 -388.84833942  -0.66265410   0.00402091
   14 -386.35568072  -0.65901281   0.00364129
   15 -384.72589597  -0.65570918   0.00330363
   16 -385.93033962  -0.65295957   0.00274961
   17 -388.64338910  -0.65082036   0.00213921
   18 -386.79339255  -0.64878896   0.00203140
   19 -389.59238185  -0.64721183   0.00157713
   20 -387.80663678  -0.64567284   0.00153899
   21 -388.67879491  -0.64434842   0.00132442
   22 -389.89737395  -0.64324243   0.00110600
   23 -393.17948910  -0.64246951   0.00077292
   24 -389.65763536  -0.64154103   0.00092848
   25 -391.22488365  -0.64078051   0.00076052
   26 -390.94034464  -0.64006751   0.00071300
   27 -391.06925069  -0.63941669   0.00065082
   28 -391.13457069  -0.63881830   0.00059839
   29 -393.12804138  -0.63837253   0.00044577
   30 -392.86132163  -0.63794740   0.00042513
   31 -392.65000732  -0.63753949   0.00040790
   32 -395.05278189  -0.63727728   0.00026221
   33 -394.46447583  -0.63700697   0.00027032
   34 -393.35731136  -0.63670042   0.00030655
   35 -392.70638461  -0.63638072   0.00031970
   36 -393.00885114  -0.63609180   0.00028892
   37 -392.77812726  -0.63580940   0.00028241
   38 -393.78664921  -0.63558432   0.00022508
   39 -393.98993949  -0.63538056   0.00020376
   40 -393.98241679  -0.63518723   0.00019334
   41 -397.79921733  -0.63515193   0.00003530
   42 -396.59266239  -0.63507629   0.00007563
   43 -395.83509685  -0.63497516   0.00010113
   44 -394.98402982  -0.63484723   0.00012794
   45 -394.91258559  -0.63472185   0.00012538
