  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.699569     0.0000   0.8216
     2   -152.697804     1.1075   0.1267
     3   -152.695710     2.4214   0.0138
     4   -152.695531     2.5335   0.0114
     5   -152.695135     2.7819   0.0075
     6   -152.694964     2.8892   0.0063
     7   -152.694936     2.9072   0.0061
     8   -152.693910     3.5505   0.0021
     9   -152.693570     3.7644   0.0014
     10  -152.693037     4.0987   0.0008
     11  -152.692990     4.1279   0.0008
     12  -152.692739     4.2854   0.0006
     13  -152.692624     4.3578   0.0005
     14  -152.691716     4.9276   0.0002
     15  -152.691147     5.2847   0.0001
     16  -152.690831     5.4827   0.0001
     17  -152.689414     6.3718   0.0000
     18  -152.687266     7.7199   0.0000
     19  -152.684783     9.2779   0.0000
     20  -152.678119     ******   0.0000

Ensemble free energy [Eh]:     -152.6997540969
