   #           Energy [Eh]      SASA
No   1     -152.6926240219     2337.8
No   2     -152.6939104326     2404.5
No   3     -152.6930368295     2397.8
No   4     -152.6995685781     2343.7
No   5     -152.6929903150     2390.1
No   6     -152.6949643008     2339.0
No   7     -152.6872661159     2467.7
No   8     -152.6935695608     2189.5
No   9     -152.6847832785     2315.1
No  10     -152.6917159930     2335.7
No  11     -152.6927394335     2245.4
No  12     -152.6949355945     2464.7
No  13     -152.6908313119     2211.6
No  14     -152.6894144169     2239.5
No  15     -152.6781190642     2355.7
No  16     -152.6978036516     2345.7
No  17     -152.6957098657     2248.1
No  18     -152.6911468629     2237.1
No  19     -152.6951353169     2298.0
No  20     -152.6955311133     2322.9
