  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.152455     0.0000   0.9570
     2   -244.149243     2.0155   0.0319
     3   -244.148203     2.6679   0.0106
     4   -244.145001     4.6770   0.0004
     5   -244.143658     5.5202   0.0001
     6   -244.143270     5.7634   0.0001
     7   -244.142144     6.4700   0.0000
     8   -244.140949     7.2202   0.0000
     9   -244.140605     7.4360   0.0000
     10  -244.140147     7.7235   0.0000
     11  -244.139886     7.8870   0.0000
     12  -244.139884     7.8882   0.0000
     13  -244.139721     7.9908   0.0000
     14  -244.139659     8.0297   0.0000
     15  -244.139232     8.2974   0.0000
     16  -244.139173     8.3345   0.0000
     17  -244.139122     8.3666   0.0000
     18  -244.138965     8.4650   0.0000
     19  -244.138410     8.8129   0.0000
     20  -244.137792     9.2009   0.0000

Ensemble free energy [Eh]:     -244.1524962567
