  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.579420     0.0000   1.0000
     2   -891.565003     9.0468   0.0000
     3   -891.563126     ******   0.0000
     4   -891.561105     ******   0.0000
     5   -891.560930     ******   0.0000
     6   -891.556786     ******   0.0000
     7   -891.556287     ******   0.0000
     8   -891.555605     ******   0.0000
     9   -891.555051     ******   0.0000
     10  -891.554939     ******   0.0000
     11  -891.554705     ******   0.0000
     12  -891.550896     ******   0.0000
     13  -891.548291     ******   0.0000
     14  -891.548021     ******   0.0000
     15  -891.546261     ******   0.0000
     16  -891.544383     ******   0.0000
     17  -891.544071     ******   0.0000
     18  -891.544013     ******   0.0000
     19  -891.543073     ******   0.0000
     20  -891.543040     ******   0.0000
     21  -891.543007     ******   0.0000
     22  -891.541847     ******   0.0000
     23  -891.541472     ******   0.0000
     24  -891.541386     ******   0.0000
     25  -891.541177     ******   0.0000
     26  -891.539869     ******   0.0000
     27  -891.539764     ******   0.0000
     28  -891.539345     ******   0.0000
     29  -891.537928     ******   0.0000
     30  -891.537702     ******   0.0000
     31  -891.537232     ******   0.0000
     32  -891.535819     ******   0.0000
     33  -891.535726     ******   0.0000
     34  -891.535528     ******   0.0000
     35  -891.535428     ******   0.0000
     36  -891.531675     ******   0.0000
     37  -891.530490     ******   0.0000
     38  -891.530135     ******   0.0000
     39  -891.528896     ******   0.0000
     40  -891.528859     ******   0.0000
     41  -891.527338     ******   0.0000
     42  -891.525517     ******   0.0000
     43  -891.525133     ******   0.0000
     44  -891.524010     ******   0.0000
     45  -891.523872     ******   0.0000
     46  -891.523020     ******   0.0000
     47  -891.521896     ******   0.0000
     48  -891.519846     ******   0.0000
     49  -891.519520     ******   0.0000
     50  -891.519340     ******   0.0000
     51  -891.511532     ******   0.0000
     52  -891.508711     ******   0.0000
