   #   Energy       Run. Aver.   Diff / au.
    1 -440.40154751  -0.70182446  -0.70182446
    2 -397.47339250  -1.01853152  -0.31670705
    3 -390.53307700  -0.99204136   0.02649015
    4 -386.18307786  -0.89126394   0.10077742
    5 *************  -5.78623791  -4.89497396
    6 -387.70058890  -5.74066727   0.04557063
    7 -391.47700282  -5.00318446   0.73748281
    8 -390.85828119  -4.36346009   0.63972438
    9 -389.91725913  -3.87659211   0.48686798
   10 -391.95517975  -3.50270812   0.37388398
   11 -391.87114514  -3.20706215   0.29564598
   12 -392.58031367  -2.96730451   0.23975764
   13 -391.98009103  -2.76865819   0.19864632
   14 -396.54860094  -2.60184646   0.16681173
   15 -396.65037879  -2.45940942   0.14243704
   16 -396.53624804  -2.33628906   0.12312036
   17 -398.31691410  -2.22895664   0.10733242
   18 -397.51699497  -2.13435634   0.09460030
   19 -396.79304014  -2.05032335   0.08403299
   20 -397.68150266  -1.97529282   0.07503053
   21 -395.70568898  -1.90768681   0.06760601
   22 -397.18814174  -1.84667166   0.06101515
   23 -397.02045940  -1.79123712   0.05543454
   24 -395.02997792  -1.74052247   0.05071464
   25 -395.26470551  -1.69406876   0.04645371
   26 -391.17308440  -1.65110151   0.04296725
   27 -393.61250702  -1.61159013   0.03951138
   28 -390.68224923  -1.57485764   0.03673249
   29 -391.82820151  -1.54081721   0.03404042
   30 -391.39667663  -1.50911297   0.03170425
   31 -390.18555751  -1.47946726   0.02964571
   32 -394.34396693  -1.45194582   0.02752144
   33 -394.03490287  -1.42614180   0.02580402
   34 -396.86875780  -1.40203900   0.02410280
   35 -396.15855669  -1.37932977   0.02270923
   36 -396.05883489  -1.35791646   0.02141331
   37 -391.99140628  -1.33752047   0.02039599
   38 -392.00737637  -1.31822539   0.01929508
   39 -390.60501124  -1.29989072   0.01833466
   40 -391.00389422  -1.28251270   0.01737803
   41 -392.34130477  -1.26605769   0.01645500
   42 -392.65618195  -1.25042019   0.01563751
   43 -392.97780479  -1.23554094   0.01487925
   44 -392.09895825  -1.22132342   0.01421752
   45 -390.00020614  -1.20767817   0.01364525
   46 -389.38803347  -1.19461743   0.01306074
   47 -388.07870419  -1.18208050   0.01253692
   48 -388.33882384  -1.17008550   0.01199500
   49 -388.04113521  -1.15858147   0.01150403
   50 -388.20360095  -1.14755259   0.01102888
   51 -388.31347995  -1.13696897   0.01058362
   52 -389.21769491  -1.12682869   0.01014028
   53 -388.77232564  -1.11706603   0.00976266
   54 -388.87191377  -1.10767488   0.00939115
   55 -388.10923332  -1.09860989   0.00906499
   56 -390.07043047  -1.08993028   0.00867961
   57 -390.09938969  -1.08156279   0.00836749
   58 -387.77875957  -1.07342545   0.00813734
   59 -389.63105934  -1.06561789   0.00780756
   60 -390.50205497  -1.05809921   0.00751868
   61 -391.97903084  -1.05087036   0.00722885
   62 -392.67808018  -1.04389734   0.00697301
   63 -391.15392916  -1.03711120   0.00678614
   64 -390.36427361  -1.03052038   0.00659082
   65 -390.52580914  -1.02413933   0.00638106
   66 -391.63761845  -1.01798166   0.00615767
   67 -391.84276071  -1.01201601   0.00596564
   68 -391.93446668  -1.00623080   0.00578521
   69 -392.18948086  -1.00062178   0.00560902
   70 -393.60530581  -0.99520777   0.00541401
   71 -393.41777098  -0.98994480   0.00526297
   72 -393.37785453  -0.98482924   0.00511556
   73 -393.30553653  -0.97985427   0.00497497
   74 -393.30433233  -0.97501564   0.00483863
   75 -394.17905354  -0.97032644   0.00468920
   76 -393.68626028  -0.96575227   0.00457417
   77 -393.64718947  -0.96129760   0.00445467
   78 -394.62605994  -0.95697868   0.00431892
   79 -395.11082337  -0.95278060   0.00419808
   80 -395.10706917  -0.94868890   0.00409169
   81 -394.93154825  -0.94469610   0.00399280
   82 -395.79882473  -0.94081874   0.00387736
   83 -395.44895486  -0.93702949   0.00378925
   84 -395.24408050  -0.93332761   0.00370187
   85 -395.36668025  -0.92971617   0.00361144
   86 -395.97467402  -0.92620103   0.00351514
   87 -395.37802173  -0.92275688   0.00344415
   88 -396.11347676  -0.91940513   0.00335175
   89 -396.71738244  -0.91614055   0.00326458
   90 -396.68788757  -0.91294896   0.00319159
   91 -397.29692200  -0.90983899   0.00310997
   92 -397.61886189  -0.90680309   0.00303590
   93 -397.09888254  -0.90382436   0.00297873
   94 -397.17216783  -0.90091086   0.00291350
   95 -397.45084710  -0.89806406   0.00284680
   96 -397.47922156  -0.89527773   0.00278633
   97 -396.34368911  -0.89253082   0.00274691
   98 -396.49545686  -0.88984284   0.00268798
   99 -395.65386289  -0.88719621   0.00264663
  100 -396.86769103  -0.88462227   0.00257394
  101 -395.98515623  -0.88208609   0.00253618
  102 -395.43692575  -0.87959145   0.00249464
  103 -395.47772995  -0.87714628   0.00244517
  104 -396.52907282  -0.87476472   0.00238156
  105 -396.39608849  -0.87242711   0.00233761
  106 -395.95044859  -0.87012733   0.00229979
  107 -395.23302122  -0.86786019   0.00226713
  108 -394.97766671  -0.86563158   0.00222861
  109 -391.77703133  -0.86339741   0.00223416
  110 -391.53732002  -0.86120035   0.00219707
  111 -391.63766498  -0.85904464   0.00215570
  112 -392.48855522  -0.85693991   0.00210473
  113 -392.47127566  -0.85487264   0.00206727
  114 -392.27893772  -0.85283927   0.00203337
  115 -393.86793928  -0.85086358   0.00197569
  116 -393.88425504  -0.84892268   0.00194090
  117 -393.55774284  -0.84701080   0.00191188
  118 -393.40186423  -0.84512947   0.00188133
  119 -393.08067850  -0.84327572   0.00185376
  120 -392.96872275  -0.84145160   0.00182412
  121 -392.91259092  -0.83965714   0.00179446
  122 -392.83126768  -0.83789128   0.00176586
  123 -392.89886934  -0.83615524   0.00173604
  124 -392.87020430  -0.83444707   0.00170817
  125 -393.13820151  -0.83276987   0.00167720
  126 -392.39107437  -0.83111009   0.00165978
  127 -392.41589019  -0.82947690   0.00163319
  128 -392.61877810  -0.82787196   0.00160494
  129 -391.82953435  -0.82628237   0.00158959
  130 -392.38767791  -0.82472420   0.00155817
  131 -392.53466556  -0.82319184   0.00153236
  132 -392.90277234  -0.82168734   0.00150450
  133 -394.49765681  -0.82022479   0.00146256
  134 -394.62865630  -0.81878593   0.00143886
  135 -394.79280539  -0.81737051   0.00141543
  136 -394.74067443  -0.81597546   0.00139505
  137 -395.11803519  -0.81460531   0.00137015
  138 -395.27844823  -0.81325706   0.00134826
  139 -395.61617333  -0.81193223   0.00132483
  140 -396.01230590  -0.81063101   0.00130122
  141 -396.75544123  -0.80935681   0.00127420
  142 -397.17767004  -0.80810548   0.00125133
  143 -398.01872419  -0.80688119   0.00122429
  144 -397.80268411  -0.80567170   0.00120949
  145 -397.97009629  -0.80448084   0.00119087
  146 -397.75225745  -0.80330403   0.00117680
  147 -397.67203813  -0.80214247   0.00116157
  148 -396.96553012  -0.80098909   0.00115337
  149 -397.26975235  -0.79985451   0.00113458
  150 -396.71441996  -0.79872928   0.00112523
  151 -397.27814987  -0.79762497   0.00110431
  152 -396.87466340  -0.79653109   0.00109388
  153 -396.49563809  -0.79544763   0.00108346
  154 -397.07412792  -0.79438430   0.00106333
  155 -397.61797994  -0.79334041   0.00104389
  156 -397.33126756  -0.79230709   0.00103331
  157 -397.04170788  -0.79128407   0.00102302
  158 -397.39392336  -0.79027762   0.00100645
  159 -398.16706036  -0.78929168   0.00098594
  160 -397.20969570  -0.78830866   0.00098302
  161 -397.26755880  -0.78733844   0.00097022
  162 -397.45063047  -0.78638207   0.00095636
  163 -397.24016106  -0.78543547   0.00094660
  164 -397.36177289  -0.78450166   0.00093382
  165 -396.47115261  -0.78357063   0.00093102
  166 -396.41417612  -0.78265030   0.00092033
  167 -396.52898263  -0.78174215   0.00090815
  168 -396.75202573  -0.78084699   0.00089515
  169 -396.68200150  -0.77996185   0.00088514
  170 -396.81310103  -0.77908841   0.00087344
  171 -396.65779193  -0.77822380   0.00086461
  172 -397.02817495  -0.77737273   0.00085107
  173 -397.28689749  -0.77653397   0.00083877
  174 -397.21899799  -0.77570429   0.00082968
  175 -396.57048911  -0.77487824   0.00082605
  176 -396.86060702  -0.77406422   0.00081402
