  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.539710     0.0000   0.3899
     2   -167.538591     0.7020   0.1192
     3   -167.538214     0.9389   0.0799
     4   -167.538044     1.0455   0.0668
     5   -167.537712     1.2537   0.0470
     6   -167.537488     1.3943   0.0371
     7   -167.537450     1.4184   0.0356
     8   -167.537409     1.4442   0.0341
     9   -167.537248     1.5449   0.0287
     10  -167.536977     1.7151   0.0216
     11  -167.536842     1.8001   0.0187
     12  -167.536801     1.8258   0.0179
     13  -167.536723     1.8747   0.0165
     14  -167.536390     2.0835   0.0116
     15  -167.536227     2.1859   0.0097
     16  -167.536072     2.2827   0.0083
     17  -167.535902     2.3897   0.0069
     18  -167.535804     2.4512   0.0062
     19  -167.535691     2.5224   0.0055
     20  -167.535647     2.5499   0.0053
     21  -167.535373     2.7215   0.0039
     22  -167.535305     2.7645   0.0037
     23  -167.535287     2.7754   0.0036
     24  -167.535174     2.8464   0.0032
     25  -167.534828     3.0639   0.0022
     26  -167.534750     3.1128   0.0020
     27  -167.534268     3.4147   0.0012
     28  -167.534213     3.4495   0.0012
     29  -167.534179     3.4711   0.0011
     30  -167.534170     3.4768   0.0011
     31  -167.534052     3.5509   0.0010
     32  -167.533984     3.5930   0.0009
     33  -167.533959     3.6087   0.0009
     34  -167.533935     3.6240   0.0009
     35  -167.533812     3.7013   0.0008
     36  -167.533699     3.7724   0.0007
     37  -167.533667     3.7922   0.0006
     38  -167.533450     3.9280   0.0005
     39  -167.533416     3.9499   0.0005
     40  -167.533065     4.1700   0.0003
     41  -167.533015     4.2016   0.0003
     42  -167.532812     4.3288   0.0003
     43  -167.532753     4.3659   0.0002
     44  -167.532632     4.4416   0.0002
     45  -167.532572     4.4793   0.0002
     46  -167.532535     4.5027   0.0002
     47  -167.532413     4.5792   0.0002
     48  -167.532270     4.6688   0.0001
     49  -167.532173     4.7294   0.0001
     50  -167.532133     4.7550   0.0001
     51  -167.532100     4.7753   0.0001
     52  -167.531951     4.8691   0.0001
     53  -167.531794     4.9674   0.0001
     54  -167.531731     5.0070   0.0001
     55  -167.531728     5.0091   0.0001
     56  -167.531651     5.0570   0.0001
     57  -167.531551     5.1201   0.0001
     58  -167.531525     5.1365   0.0001
     59  -167.531478     5.1655   0.0001
     60  -167.531326     5.2613   0.0001
     61  -167.531268     5.2978   0.0001
     62  -167.531042     5.4395   0.0000
     63  -167.530913     5.5202   0.0000
     64  -167.530777     5.6057   0.0000
     65  -167.530737     5.6306   0.0000
     66  -167.530684     5.6638   0.0000
     67  -167.530454     5.8081   0.0000
     68  -167.530448     5.8124   0.0000
     69  -167.530418     5.8308   0.0000
     70  -167.530323     5.8908   0.0000
     71  -167.530293     5.9091   0.0000
     72  -167.530230     5.9492   0.0000
     73  -167.530138     6.0069   0.0000
     74  -167.530082     6.0416   0.0000
     75  -167.530006     6.0895   0.0000
     76  -167.529872     6.1739   0.0000
     77  -167.529597     6.3460   0.0000
     78  -167.529584     6.3543   0.0000
     79  -167.529387     6.4776   0.0000
     80  -167.529366     6.4908   0.0000
     81  -167.529153     6.6246   0.0000
     82  -167.529109     6.6523   0.0000
     83  -167.529107     6.6539   0.0000
     84  -167.529077     6.6725   0.0000
     85  -167.528899     6.7842   0.0000
     86  -167.528854     6.8122   0.0000
     87  -167.528843     6.8193   0.0000
     88  -167.528833     6.8258   0.0000
     89  -167.528729     6.8906   0.0000
     90  -167.528490     7.0409   0.0000
     91  -167.528359     7.1230   0.0000
     92  -167.527870     7.4296   0.0000
     93  -167.527744     7.5089   0.0000
     94  -167.527674     7.5530   0.0000
     95  -167.527618     7.5882   0.0000
     96  -167.527609     7.5937   0.0000
     97  -167.527605     7.5963   0.0000
     98  -167.527601     7.5986   0.0000
     99  -167.527368     7.7446   0.0000
     100  -167.527301     7.7867   0.0000
     101  -167.527202     7.8491   0.0000
     102  -167.526886     8.0471   0.0000
     103  -167.526832     8.0813   0.0000
     104  -167.526762     8.1250   0.0000
     105  -167.526516     8.2792   0.0000
     106  -167.526412     8.3445   0.0000
     107  -167.526269     8.4345   0.0000
     108  -167.526216     8.4677   0.0000
     109  -167.525977     8.6174   0.0000
     110  -167.525807     8.7243   0.0000
     111  -167.525749     8.7610   0.0000
     112  -167.525648     8.8238   0.0000
     113  -167.525465     8.9391   0.0000
     114  -167.525329     9.0246   0.0000
     115  -167.525277     9.0568   0.0000
     116  -167.525081     9.1798   0.0000
     117  -167.524939     9.2690   0.0000
     118  -167.524385     9.6170   0.0000
     119  -167.524378     9.6212   0.0000
     120  -167.524303     9.6679   0.0000
     121  -167.524277     9.6846   0.0000
     122  -167.524247     9.7036   0.0000
     123  -167.524226     9.7166   0.0000
     124  -167.524022     9.8446   0.0000
     125  -167.523935     9.8992   0.0000
     126  -167.523812     9.9763   0.0000
     127  -167.523766     ******   0.0000
     128  -167.523754     ******   0.0000
     129  -167.523570     ******   0.0000
     130  -167.523472     ******   0.0000
     131  -167.523229     ******   0.0000
     132  -167.522589     ******   0.0000
     133  -167.522549     ******   0.0000
     134  -167.522403     ******   0.0000
     135  -167.522374     ******   0.0000
     136  -167.522088     ******   0.0000
     137  -167.521935     ******   0.0000
     138  -167.521567     ******   0.0000
     139  -167.521144     ******   0.0000
     140  -167.520770     ******   0.0000
     141  -167.520620     ******   0.0000
     142  -167.520394     ******   0.0000
     143  -167.520381     ******   0.0000
     144  -167.519863     ******   0.0000
     145  -167.519316     ******   0.0000
     146  -167.518962     ******   0.0000
     147  -167.518479     ******   0.0000
     148  -167.518181     ******   0.0000
     149  -167.518010     ******   0.0000
     150  -167.517734     ******   0.0000
     151  -167.517727     ******   0.0000
     152  -167.517391     ******   0.0000
     153  -167.516136     ******   0.0000
     154  -167.515945     ******   0.0000
     155  -167.515850     ******   0.0000
     156  -167.515399     ******   0.0000
     157  -167.514228     ******   0.0000
