   #           Energy [Eh]      SASA
No   1     -152.6684982970     2427.5
No   2     -152.6626386234     2653.1
No   3     -152.6642372213     2556.3
No   4     -152.6677794290     2316.4
No   5     -152.6602669284     2569.2
No   6     -152.6757936938     2403.5
No   7     -152.6746774863     2309.5
No   8     -152.6544872102     2671.6
No   9     -152.6753301237     2346.9
No  10     -152.6606678111     2441.5
No  11     -152.6746772149     2514.9
No  12     -152.6520527231     2556.5
No  13     -152.6711841751     2402.5
No  14     -152.6604803363     2301.8
No  15     -152.6569453398     2385.5
No  16     -152.6518695315     2695.0
No  17     -152.6599037625     2527.5
No  18     -152.6552269149     2457.3
No  19     -152.6678455599     2421.0
No  20     -152.6586586849     2473.7
