  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.675794     0.0000   0.4477
     2   -152.675330     0.2909   0.2740
     3   -152.674677     0.7004   0.1373
     4   -152.674677     0.7006   0.1372
     5   -152.671184     2.8925   0.0034
     6   -152.668498     4.5779   0.0002
     7   -152.667846     4.9875   0.0001
     8   -152.667779     5.0290   0.0001
     9   -152.664237     7.2518   0.0000
     10  -152.662639     8.2549   0.0000
     11  -152.660668     9.4916   0.0000
     12  -152.660480     9.6093   0.0000
     13  -152.660267     9.7432   0.0000
     14  -152.659904     9.9711   0.0000
     15  -152.658659     ******   0.0000
     16  -152.656945     ******   0.0000
     17  -152.655227     ******   0.0000
     18  -152.654487     ******   0.0000
     19  -152.652053     ******   0.0000
     20  -152.651870     ******   0.0000

Ensemble free energy [Eh]:     -152.6765524654
