  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.426951     0.0000   0.7905
     2   -356.425684     0.7951   0.2065
     3   -356.421185     3.6180   0.0018
     4   -356.420613     3.9769   0.0010
     5   -356.419054     4.9557   0.0002
     6   -356.417773     5.7592   0.0000
     7   -356.416831     6.3505   0.0000
     8   -356.416738     6.4085   0.0000
     9   -356.414973     7.5165   0.0000
     10  -356.414339     7.9142   0.0000
     11  -356.411861     9.4689   0.0000
     12  -356.409710     ******   0.0000
     13  -356.409611     ******   0.0000
     14  -356.409178     ******   0.0000
     15  -356.408897     ******   0.0000
     16  -356.408258     ******   0.0000
     17  -356.407625     ******   0.0000
     18  -356.406669     ******   0.0000
     19  -356.406660     ******   0.0000
     20  -356.403919     ******   0.0000

Ensemble free energy [Eh]:     -356.4271730681
