  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.576524     0.0000   0.6157
     2   -407.575900     0.3917   0.3179
     3   -407.574111     1.5141   0.0478
     4   -407.572804     2.3344   0.0120
     5   -407.571853     2.9313   0.0044
     6   -407.570629     3.6993   0.0012
     7   -407.569811     4.2126   0.0005
     8   -407.569517     4.3968   0.0004
     9   -407.567973     5.3656   0.0001
     10  -407.567381     5.7375   0.0000
     11  -407.566527     6.2730   0.0000
     12  -407.566242     6.4522   0.0000
     13  -407.566191     6.4839   0.0000
     14  -407.565216     7.0961   0.0000
     15  -407.564911     7.2873   0.0000
     16  -407.564859     7.3199   0.0000
     17  -407.564732     7.3996   0.0000
     18  -407.564373     7.6249   0.0000
     19  -407.564158     7.7596   0.0000
     20  -407.562934     8.5277   0.0000

Ensemble free energy [Eh]:     -407.5769817886
