  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.429486     0.0000   0.5680
     2   -356.429124     0.2275   0.3869
     3   -356.427092     1.5024   0.0450
     4   -356.421115     5.2531   0.0001
     5   -356.420414     5.6928   0.0000
     6   -356.418715     6.7588   0.0000
     7   -356.417162     7.7338   0.0000
     8   -356.416322     8.2608   0.0000
     9   -356.416130     8.3815   0.0000
     10  -356.416109     8.3946   0.0000
     11  -356.413712     9.8985   0.0000
     12  -356.410846     ******   0.0000
     13  -356.410197     ******   0.0000
     14  -356.409192     ******   0.0000
     15  -356.409181     ******   0.0000
     16  -356.405679     ******   0.0000
     17  -356.404550     ******   0.0000
     18  -356.402934     ******   0.0000
     19  -356.402361     ******   0.0000
     20  -356.399811     ******   0.0000

Ensemble free energy [Eh]:     -356.4300203324
