   #   Energy       Run. Aver.   Diff / au.
    1 -424.59464167  -0.67663456  -0.67663456
    2 -378.47731696  -0.97820553  -0.30157097
    3 -366.30400879  -0.94724152   0.03096401
    4 -371.77508334  -0.85080545   0.09643607
    5 -375.14321392  -0.78092288   0.06988256
    6 -376.29721478  -0.73906660   0.04185629
    7 -382.35013067  -0.71455099   0.02451560
    8 -383.00759994  -0.69846284   0.01608815
    9 -389.29456548  -0.68799943   0.01046341
   10 -382.76227534  -0.67915019   0.00884924
   11 -384.46971388  -0.67230401   0.00684618
   12 -384.10971610  -0.66671797   0.00558604
   13 -380.93061376  -0.66169855   0.00501942
   14 -383.30890206  -0.65770738   0.00399117
   15 -388.96069726  -0.65491736   0.00279002
   16 -387.99635854  -0.65245511   0.00246224
   17 -390.97893577  -0.65058142   0.00187370
   18 -388.27447519  -0.64870917   0.00187225
   19 -392.00799060  -0.64734723   0.00136195
   20 -385.95680941  -0.64566483   0.00168240
   21 -386.72955690  -0.64418604   0.00147879
   22 -387.09822039  -0.64287765   0.00130839
   23 -386.65481034  -0.64165972   0.00121793
   24 -386.50244069  -0.64053693   0.00112279
   25 -388.81496715  -0.63965519   0.00088175
   26 -388.53767720  -0.63883354   0.00082165
   27 -388.89584845  -0.63809612   0.00073742
   28 -388.78992236  -0.63740836   0.00068777
   29 -385.44718008  -0.63658605   0.00082231
   30 -385.46073454  -0.63581479   0.00077125
   31 -385.02994229  -0.63507280   0.00074199
   32 -387.08078402  -0.63448022   0.00059257
   33 -386.69371479  -0.63390940   0.00057082
   34 -386.85348011  -0.63338028   0.00052912
   35 -387.41146844  -0.63290799   0.00047229
   36 -389.28833870  -0.63254661   0.00036139
   37 -388.31061047  -0.63216564   0.00038097
   38 -391.25802152  -0.63192782   0.00023782
   39 -392.15589798  -0.63174255   0.00018527
   40 -391.66544112  -0.63154832   0.00019423
   41 -392.30741166  -0.63138829   0.00016002
   42 -392.44223404  -0.63124182   0.00014647
   43 -391.85097069  -0.63108056   0.00016126
   44 -391.32136404  -0.63090712   0.00017345
   45 -392.06474919  -0.63076744   0.00013968
   46 -391.47303055  -0.63061406   0.00015337
   47 -391.61901672  -0.63047187   0.00014219
   48 -391.99562905  -0.63034835   0.00012353
   49 -392.20652895  -0.63023710   0.00011125
   50 -392.10704237  -0.63012738   0.00010972
   51 -389.80650807  -0.62995010   0.00017727
   52 -390.70713372  -0.62980595   0.00014415
   53 -390.05556564  -0.62964827   0.00015768
   54 -391.59821158  -0.62954170   0.00010657
   55 -389.79840121  -0.62938779   0.00015391
   56 -390.04579969  -0.62924558   0.00014222
   57 -390.78491091  -0.62912922   0.00011636
   58 -390.21920963  -0.62900177   0.00012744
   59 -390.88925983  -0.62889656   0.00010521
   60 -390.33399929  -0.62878048   0.00011608
   61 -390.56978048  -0.62867418   0.00010630
