   #           Energy [Eh]      SASA
No   1     -763.9472335919     6001.4
No   2     -763.9425724603     5990.9
No   3     -763.9539974767     6053.1
No   4     -763.9430713766     6075.1
No   5     -763.9456705768     5880.6
No   6     -763.9519816780     6053.1
No   7     -763.9544130551     5897.3
No   8     -763.9378070730     5834.3
No   9     -763.9694416913     6012.9
No  10     -763.9402717446     6030.1
No  11     -763.9354943274     5787.1
No  12     -763.9483433450     5881.3
No  13     -763.9470213746     6167.4
No  14     -763.9526007887     5817.7
No  15     -763.9344327333     5943.3
No  16     -763.9398276759     6052.2
No  17     -763.9386994893     5771.0
No  18     -763.9290226810     6190.8
No  19     -763.9413689659     6060.1
No  20     -763.9582713604     6052.9
