  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.592379     0.0000   0.9964
     2   -203.586781     3.5128   0.0027
     3   -203.585288     4.4494   0.0005
     4   -203.584815     4.7468   0.0003
     5   -203.581803     6.6368   0.0000
     6   -203.581184     7.0252   0.0000
     7   -203.581082     7.0890   0.0000
     8   -203.580559     7.4174   0.0000
     9   -203.579404     8.1422   0.0000
     10  -203.579368     8.1643   0.0000
     11  -203.576608     9.8964   0.0000
     12  -203.576575     9.9170   0.0000
     13  -203.575987     ******   0.0000
     14  -203.575205     ******   0.0000
     15  -203.575126     ******   0.0000
     16  -203.574473     ******   0.0000
     17  -203.574313     ******   0.0000
     18  -203.573963     ******   0.0000
     19  -203.572889     ******   0.0000
     20  -203.571052     ******   0.0000

Ensemble free energy [Eh]:     -203.5923823610
