  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.324933     0.0000   0.9987
     2   -320.318619     3.9621   0.0012
     3   -320.315837     5.7083   0.0001
     4   -320.313809     6.9806   0.0000
     5   -320.310991     8.7489   0.0000
     6   -320.310532     9.0373   0.0000
     7   -320.308526     ******   0.0000
     8   -320.308314     ******   0.0000
     9   -320.307748     ******   0.0000
     10  -320.307048     ******   0.0000
     11  -320.306298     ******   0.0000
     12  -320.304523     ******   0.0000
     13  -320.304382     ******   0.0000
     14  -320.303474     ******   0.0000
     15  -320.303336     ******   0.0000
     16  -320.302935     ******   0.0000
     17  -320.302567     ******   0.0000
     18  -320.302392     ******   0.0000
     19  -320.302360     ******   0.0000
     20  -320.301771     ******   0.0000

Ensemble free energy [Eh]:     -320.3249346992
