  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.224706     0.0000   0.9653
     2   -127.221107     2.2581   0.0213
     3   -127.220365     2.7238   0.0097
     4   -127.218905     3.6402   0.0021
     5   -127.218154     4.1115   0.0009
     6   -127.217178     4.7237   0.0003
     7   -127.216726     5.0074   0.0002
     8   -127.215686     5.6601   0.0001
     9   -127.215155     5.9931   0.0000
     10  -127.214526     6.3879   0.0000
     11  -127.211178     8.4886   0.0000
     12  -127.210456     8.9416   0.0000
     13  -127.210130     9.1466   0.0000
     14  -127.208477     ******   0.0000
     15  -127.208014     ******   0.0000
     16  -127.206136     ******   0.0000
     17  -127.204681     ******   0.0000
     18  -127.202794     ******   0.0000
     19  -127.200032     ******   0.0000
     20  -127.192523     ******   0.0000

Ensemble free energy [Eh]:     -127.2247390904
