  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.618684     0.0000   0.5667
     2   -203.618058     0.3929   0.2920
     3   -203.616317     1.4852   0.0462
     4   -203.616009     1.6787   0.0333
     5   -203.615922     1.7333   0.0304
     6   -203.615313     2.1153   0.0160
     7   -203.615239     2.1619   0.0147
     8   -203.611619     4.4335   0.0003
     9   -203.611273     4.6506   0.0002
     10  -203.610016     5.4396   0.0001
     11  -203.609659     5.6636   0.0000
     12  -203.609616     5.6903   0.0000
     13  -203.608698     6.2663   0.0000
     14  -203.608589     6.3346   0.0000
     15  -203.607919     6.7555   0.0000
     16  -203.607028     7.3142   0.0000
     17  -203.605032     8.5665   0.0000
     18  -203.602950     9.8733   0.0000
     19  -203.601567     ******   0.0000
     20  -203.600778     ******   0.0000

Ensemble free energy [Eh]:     -203.6192203311
