  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.543825     0.0000   0.5864
     2   -167.542357     0.9214   0.1238
     3   -167.541639     1.3722   0.0578
     4   -167.541595     1.3999   0.0552
     5   -167.541202     1.6462   0.0364
     6   -167.541144     1.6825   0.0343
     7   -167.540707     1.9569   0.0216
     8   -167.540278     2.2258   0.0137
     9   -167.540233     2.2545   0.0130
     10  -167.540067     2.3587   0.0109
     11  -167.539834     2.5048   0.0086
     12  -167.539833     2.5055   0.0085
     13  -167.539773     2.5430   0.0080
     14  -167.539635     2.6292   0.0069
     15  -167.539333     2.8192   0.0050
     16  -167.539224     2.8875   0.0045
     17  -167.538272     3.4851   0.0016
     18  -167.538102     3.5917   0.0014
     19  -167.537947     3.6885   0.0012
     20  -167.537890     3.7243   0.0011

Ensemble free energy [Eh]:     -167.5443294491
