   #   Energy       Run. Aver.   Diff / au.
    1 -423.21368819  -0.67443387  -0.67443387
    2 -379.36640581  -0.97671326  -0.30227939
    3 -369.08131609  -0.94795812   0.02875514
    4 -367.94586624  -0.85036956   0.09758857
    5 -371.14079896  -0.77906802   0.07130154
    6 -372.68406603  -0.73632473   0.04274329
    7 -379.39818450  -0.71140207   0.02492266
    8 -375.89601651  -0.69424003   0.01716205
    9 -377.44498348  -0.68202833   0.01221170
   10 -377.03615095  -0.67268886   0.00933947
   11 -380.31655094  -0.66578382   0.00690504
   12 -379.86577874  -0.66017263   0.00561119
   13 -380.50663279  -0.65560279   0.00456984
   14 -378.17173759  -0.65149438   0.00410841
   15 -379.00085367  -0.64805261   0.00344177
   16 -384.83479501  -0.64566379   0.00238882
   17 -382.36718803  -0.64338663   0.00227716
   18 -379.91431024  -0.64115152   0.00223510
   19 -381.90700732  -0.63932104   0.00183048
   20 -383.47564712  -0.63781883   0.00150221
   21 -384.05896205  -0.63651958   0.00129925
   22 -385.41325122  -0.63544577   0.00107381
   23 -385.99896136  -0.63451572   0.00093005
   24 -387.22556510  -0.63375062   0.00076511
   25 -387.49935588  -0.63307077   0.00067985
   26 -387.71652545  -0.63245980   0.00061096
   27 -391.75631593  -0.63213508   0.00032472
   28 -393.59881525  -0.63194865   0.00018644
   29 -394.85442488  -0.63184883   0.00009981
   30 -394.45878294  -0.63173755   0.00011129
   31 -394.98206752  -0.63165997   0.00007758
   32 -393.68491139  -0.63152369   0.00013627
   33 -394.68857724  -0.63144237   0.00008133
   34 -395.47907633  -0.63140449   0.00003787
   35 -397.40169874  -0.63145756  -0.00005307
