  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.616511     0.0000   0.4472
     2   -203.616233     0.1743   0.3332
     3   -203.615131     0.8656   0.1037
     4   -203.615013     0.9396   0.0916
     5   -203.613070     2.1592   0.0117
     6   -203.612534     2.4956   0.0066
     7   -203.612024     2.8155   0.0039
     8   -203.610479     3.7848   0.0008
     9   -203.610074     4.0387   0.0005
     10  -203.609804     4.2084   0.0004
     11  -203.608803     4.8364   0.0001
     12  -203.608686     4.9100   0.0001
     13  -203.608438     5.0654   0.0001
     14  -203.607984     5.3506   0.0001
     15  -203.607975     5.3560   0.0001
     16  -203.607610     5.5855   0.0000
     17  -203.607143     5.8784   0.0000
     18  -203.604996     7.2258   0.0000
     19  -203.604739     7.3866   0.0000
     20  -203.603929     7.8950   0.0000

Ensemble free energy [Eh]:     -203.6172704634
