   #   Energy       Run. Aver.   Diff / au.
    1 -440.42623257  -0.70186380  -0.70186380
    2 -397.13238846  -1.01829914  -0.31643534
    3 -390.79364501  -0.99193429   0.02636485
    4 -386.51174646  -0.89134591   0.10058838
    5 -385.53107541  -0.81583561   0.07551030
    6 -388.96591156  -0.77058739   0.04524822
    7 -387.56278069  -0.74227095   0.02831644
    8 -385.90674503  -0.72282021   0.01945074
    9 -386.71302545  -0.70881970   0.01400051
   10 -384.75664993  -0.69785255   0.01096715
   11 -387.58248029  -0.68956457   0.00828798
   12 -391.76787908  -0.68343701   0.00612756
   13 -392.37729339  -0.67849304   0.00494397
   14 -390.76392978  -0.67415624   0.00433679
   15 -390.92197009  -0.67045496   0.00370129
   16 -391.95419457  -0.66735886   0.00309610
   17 -392.12483041  -0.66467861   0.00268025
   18 -391.82343667  -0.66229258   0.00238603
   19 -394.42627887  -0.66039150   0.00190107
   20 -394.59131126  -0.65871793   0.00167357
   21 -394.51919263  -0.65720911   0.00150882
   22 -394.30488260  -0.65582942   0.00137969
   23 -391.42214501  -0.65437559   0.00145384
   24 -393.00632182  -0.65314500   0.00123059
   25 -392.96341837  -0.65201906   0.00112594
   26 -394.95356084  -0.65110573   0.00091333
   27 -396.11984118  -0.65033677   0.00076896
   28 -396.38967665  -0.64964325   0.00069352
   29 -398.29067054  -0.64910462   0.00053863
   30 -396.87331006  -0.64853177   0.00057285
