  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.484008     0.0000   0.9991
     2   -371.477264     4.2321   0.0008
     3   -371.474745     5.8131   0.0001
     4   -371.473698     6.4702   0.0000
     5   -371.472804     7.0307   0.0000
     6   -371.472562     7.1828   0.0000
     7   -371.471452     7.8792   0.0000
     8   -371.470749     8.3207   0.0000
     9   -371.469881     8.8650   0.0000
     10  -371.469541     9.0784   0.0000
     11  -371.468149     9.9521   0.0000
     12  -371.466622     ******   0.0000
     13  -371.465764     ******   0.0000
     14  -371.465698     ******   0.0000
     15  -371.463218     ******   0.0000
     16  -371.463130     ******   0.0000
     17  -371.463083     ******   0.0000
     18  -371.462758     ******   0.0000
     19  -371.461809     ******   0.0000
     20  -371.459177     ******   0.0000

Ensemble free energy [Eh]:     -371.4840092331
