  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.429182     0.0000   0.9776
     2   -305.425264     2.4585   0.0154
     3   -305.423774     3.3933   0.0032
     4   -305.423659     3.4655   0.0028
     5   -305.421931     4.5504   0.0005
     6   -305.421456     4.8480   0.0003
     7   -305.421356     4.9109   0.0002
     8   -305.417593     7.2725   0.0000
     9   -305.417503     7.3288   0.0000
     10  -305.417500     7.3305   0.0000
     11  -305.417307     7.4516   0.0000
     12  -305.415749     8.4295   0.0000
     13  -305.415369     8.6677   0.0000
     14  -305.415142     8.8102   0.0000
     15  -305.415079     8.8497   0.0000
     16  -305.414130     9.4453   0.0000
     17  -305.412971     ******   0.0000
     18  -305.410076     ******   0.0000
     19  -305.409333     ******   0.0000
     20  -305.395470     ******   0.0000

Ensemble free energy [Eh]:     -305.4292034909
