  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.118042     0.0000   0.9974
     2   -473.111551     4.0733   0.0010
     3   -473.111392     4.1728   0.0009
     4   -473.111211     4.2868   0.0007
     5   -473.107368     6.6981   0.0000
     6   -473.107257     6.7679   0.0000
     7   -473.105932     7.5992   0.0000
     8   -473.103905     8.8710   0.0000
     9   -473.102733     9.6064   0.0000
     10  -473.102473     9.7697   0.0000
     11  -473.101143     ******   0.0000
     12  -473.100019     ******   0.0000
     13  -473.099743     ******   0.0000
     14  -473.096792     ******   0.0000
     15  -473.096753     ******   0.0000
     16  -473.095790     ******   0.0000
     17  -473.095775     ******   0.0000
     18  -473.095283     ******   0.0000
     19  -473.094894     ******   0.0000
     20  -473.094641     ******   0.0000

Ensemble free energy [Eh]:     -473.1180447425
