  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.047628     0.0000   0.4285
     2   -229.047417     0.1324   0.3427
     3   -229.046710     0.5757   0.1622
     4   -229.045709     1.2040   0.0562
     5   -229.043718     2.4533   0.0068
     6   -229.042826     3.0130   0.0027
     7   -229.041823     3.6425   0.0009
     8   -229.039032     5.3935   0.0000
     9   -229.038423     5.7761   0.0000
     10  -229.038074     5.9951   0.0000
     11  -229.037180     6.5558   0.0000
     12  -229.036363     7.0689   0.0000
     13  -229.034604     8.1722   0.0000
     14  -229.032409     9.5499   0.0000
     15  -229.032168     9.7008   0.0000
     16  -229.029982     ******   0.0000
     17  -229.027073     ******   0.0000
     18  -229.026324     ******   0.0000
     19  -229.023951     ******   0.0000
     20  -229.023821     ******   0.0000

Ensemble free energy [Eh]:     -229.0484277054
