   #   Energy       Run. Aver.   Diff / au.
    1 -441.09786533  -0.70293412  -0.70293412
    2 -398.20483156  -1.02022398  -0.31728986
    3 -390.55702364  -0.99337666   0.02684732
    4 -385.52125016  -0.89191246   0.10146421
    5 -384.69093910  -0.81584592   0.07606654
    6 -386.79860172  -0.76992763   0.04591829
    7 -384.62248209  -0.74094034   0.02898729
    8 -387.55927551  -0.72190126   0.01903908
    9 -385.02704471  -0.70775006   0.01415119
   10 -382.65366776  -0.69653967   0.01121039
   11 -381.82008940  -0.68751412   0.00902555
   12 -385.58024417  -0.68067424   0.00683988
   13 -386.08314652  -0.67511643   0.00555781
   14 -383.99772178  -0.67020679   0.00490964
   15 -383.68427244  -0.66596168   0.00424511
   16 -383.32267565  -0.66225272   0.00370896
   17 -383.28028371  -0.65900768   0.00324504
   18 -383.50896644  -0.65616922   0.00283846
   19 -383.89275701  -0.65368313   0.00248609
   20 -386.19236239  -0.65164650   0.00203663
   21 -391.05097210  -0.65019394   0.00145256
   22 -389.34824542  -0.64877663   0.00141730
   23 -392.20801002  -0.64768225   0.00109438
   24 -392.41060158  -0.64670598   0.00097628
   25 -393.39764070  -0.64587545   0.00083053
   26 -393.38292600  -0.64511351   0.00076194
   27 -393.63175909  -0.64442523   0.00068827
   28 -393.24610861  -0.64376681   0.00065843
   29 -393.37798189  -0.64316206   0.00060474
   30 -392.79563370  -0.64256849   0.00059357
   31 -393.38258855  -0.64204374   0.00052474
   32 -390.73484735  -0.64142209   0.00062165
   33 -392.93706082  -0.64094152   0.00048057
   34 -391.55667584  -0.64042867   0.00051285
   35 -394.05533569  -0.64005797   0.00037070
   36 -391.37400562  -0.63959313   0.00046485
   37 -392.12327232  -0.63918313   0.00041000
   38 -393.54853664  -0.63885593   0.00032720
   39 -394.45460297  -0.63858465   0.00027128
   40 -397.10287814  -0.63843384   0.00015081
   41 -398.65295316  -0.63835358   0.00008026
   42 -398.06305055  -0.63825644   0.00009714
   43 -397.69976125  -0.63814995   0.00010648
   44 -396.97328743  -0.63802179   0.00012817
   45 -397.83650059  -0.63792941   0.00009238
