   #   Energy       Run. Aver.   Diff / au.
    1 -440.66779262  -0.70224875  -0.70224875
    2 -397.21170513  -1.01874729  -0.31649854
    3 -390.89437692  -0.99230763   0.02643966
    4 -385.96778608  -0.89139050   0.10091713
    5 -384.70060116  -0.81554084   0.07584965
    6 -385.18617094  -0.76928129   0.04625955
    7 -389.05020412  -0.74134558   0.02793571
    8 -390.96150778  -0.72306502   0.01828057
    9 -389.85147643  -0.70972304   0.01334198
   10 -394.53998414  -0.70029048   0.00943256
   11 -394.64018042  -0.69294285   0.00734763
   12 -387.43619727  -0.68603688   0.00690597
   13 -387.92866662  -0.68028771   0.00574917
   14 -392.47571636  -0.67596006   0.00432765
   15 -388.44269616  -0.67187573   0.00408433
   16 -388.76737759  -0.66834949   0.00352624
   17 -390.22788157  -0.66540783   0.00294165
   18 -391.88086748  -0.66297185   0.00243598
   19 -392.08767297  -0.66083625   0.00213560
   20 -393.13714845  -0.65901285   0.00182340
   21 -392.17193067  -0.65730473   0.00170812
   22 -391.40392062  -0.65570150   0.00160323
   23 -391.39248522  -0.65424145   0.00146005
   24 -387.32671516  -0.65263907   0.00160238
   25 -388.85092786  -0.65125634   0.00138272
