  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.239842     0.0000   0.9847
     2   -891.235875     2.4899   0.0147
     3   -891.232516     4.5976   0.0004
     4   -891.231779     5.0602   0.0002
     5   -891.228236     7.2830   0.0000
     6   -891.227312     7.8631   0.0000
     7   -891.226172     8.5784   0.0000
     8   -891.225589     8.9441   0.0000
     9   -891.225506     8.9963   0.0000
     10  -891.225378     9.0764   0.0000
     11  -891.221918     ******   0.0000
     12  -891.220302     ******   0.0000
     13  -891.220230     ******   0.0000
     14  -891.220175     ******   0.0000
     15  -891.219491     ******   0.0000
     16  -891.217812     ******   0.0000
     17  -891.215594     ******   0.0000
     18  -891.213813     ******   0.0000
     19  -891.209075     ******   0.0000
     20  -891.195495     ******   0.0000

Ensemble free energy [Eh]:     -891.2398570883
