   #   Energy       Run. Aver.   Diff / au.
    1 -423.20413280  -0.67441864  -0.67441864
    2 -380.36295034  -0.97749208  -0.30307344
    3 -368.42625010  -0.94839405   0.02909803
    4 -367.11033429  -0.85027790   0.09811615
    5 -374.64362411  -0.78000560   0.07027230
    6 -375.91079032  -0.73813460   0.04187100
    7 -379.31411836  -0.71305887   0.02507573
    8 -380.57323237  -0.69660229   0.01645658
    9 -385.69684661  -0.68566764   0.01093465
   10 -382.46967457  -0.67695782   0.00870981
   11 -384.68191353  -0.67035437   0.00660346
   12 -384.05941949  -0.66494434   0.00541002
   13 -380.36325566  -0.66000534   0.00493900
   14 -382.31856652  -0.65602813   0.00397721
   15 -384.91210340  -0.65292087   0.00310726
   16 -384.33952192  -0.65019936   0.00272151
   17 -389.13356825  -0.64827012   0.00192924
   18 -392.72939423  -0.64691760   0.00135252
   19 -389.83983035  -0.64549545   0.00142215
   20 -385.14543111  -0.64383798   0.00165747
   21 -384.42338536  -0.64227237   0.00156561
   22 -385.49557451  -0.64093093   0.00134144
   23 -386.37939179  -0.63977711   0.00115381
   24 -386.68451805  -0.63874753   0.00102958
   25 -386.51369350  -0.63779439   0.00095314
   26 -389.28269208  -0.63708724   0.00070716
   27 -388.95637684  -0.63642231   0.00066493
   28 -388.57557566  -0.63578471   0.00063760
   29 -389.19494225  -0.63522607   0.00055865
   30 -389.05091073  -0.63469964   0.00052642
   31 -389.27642636  -0.63421981   0.00047983
   32 -389.16779864  -0.63376602   0.00045379
   33 -388.09318296  -0.63328863   0.00047739
   34 -392.83278668  -0.63306077   0.00022786
   35 -393.88556137  -0.63290099   0.00015977
   36 -393.31170534  -0.63272659   0.00017441
   37 -390.52936024  -0.63244137   0.00028521
   38 -390.15980459  -0.63215276   0.00028862
   39 -390.14547795  -0.63187827   0.00027449
   40 -390.34108358  -0.63162565   0.00025262
   41 -389.56994734  -0.63135591   0.00026973
   42 -389.64317081  -0.63110140   0.00025452
   43 -391.09834604  -0.63091300   0.00018840
   44 -390.41250002  -0.63070983   0.00020317
   45 -391.52321238  -0.63055469   0.00015514
   46 -391.70469097  -0.63041363   0.00014106
   47 -391.24953906  -0.63026344   0.00015019
   48 -391.31579079  -0.63012152   0.00014192
   49 -391.41004692  -0.62998862   0.00013290
   50 -391.76763708  -0.62987262   0.00011600
   51 -391.26528550  -0.62974580   0.00012682
   52 -391.17251163  -0.62962081   0.00012499
   53 -393.06583512  -0.62955750   0.00006331
   54 -393.22446178  -0.62950235   0.00005514
   55 -393.16764170  -0.62944771   0.00005464
   56 -394.98262002  -0.62944669   0.00000103
   57 -395.78216212  -0.62946899  -0.00002230
   58 -395.84076972  -0.62949254  -0.00002355
   59 -396.05450778  -0.62952108  -0.00002854
   60 -395.63403114  -0.62953758  -0.00001651
