  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1406.49    777.19     42.61     47.77   1147.82
  2     1405.61    768.17     42.80     47.77   1149.57
  3     1405.33    778.60     42.73     47.77   1146.21
  4     1405.92    778.97     42.77     47.77   1146.68
  5     1405.58    781.27     42.61     47.77   1145.69
  6     1405.78    778.00     42.61     47.77   1146.87
  7     1404.61    783.40     42.78     47.77   1144.04
  8     1406.62    787.22     42.66     47.77   1144.95
  9     1405.45    786.07     42.61     47.77   1144.13
  10     1405.87    786.46     42.64     47.77   1144.43
  11     1406.42    776.93     42.59     47.77   1147.84
  12     1405.32    784.98     42.69     47.77   1144.31
  13     1405.40    778.10     42.69     47.77   1146.43
  14     1405.65    785.28     42.66     47.77   1144.55
  15     1405.43    778.40     42.73     47.77   1146.37
  16     1406.37    787.97     42.65     47.77   1144.48
  17     1405.75    785.48     42.72     47.77   1144.57
  18     1405.82    783.26     42.76     47.77   1145.29
  19     1405.24    786.51     42.77     47.77   1143.74
  20     1405.33    783.53     42.71     47.77   1144.74
