   #   Energy       Run. Aver.   Diff / au.
    1 -421.13275110  -0.67111769  -0.67111769
    2 -377.06342384  -0.97156206  -0.30044438
    3 -364.81729273  -0.94164727   0.02991480
    4 -370.56273230  -0.84638906   0.09525821
    5 -374.81782913  -0.77752164   0.06886742
    6 -375.98007293  -0.73631718   0.04120446
    7 -381.83687595  -0.71217063   0.02414656
    8 -383.56766064  -0.69653772   0.01563291
    9 -390.38135673  -0.68653123   0.01000649
   10 -383.90978955  -0.67805737   0.00847386
   11 -386.68754857  -0.67166596   0.00639141
   12 -383.48662109  -0.66608825   0.00557772
   13 -381.75588737  -0.66121907   0.00486918
   14 -386.14372221  -0.65759556   0.00362351
   15 -378.70417339  -0.65374785   0.00384771
   16 -375.41322762  -0.65003932   0.00370854
   17 -380.00631961  -0.64720583   0.00283349
   18 -380.11717202  -0.64474560   0.00246023
   19 -378.07231588  -0.64239248   0.00235312
   20 -378.63924686  -0.64032520   0.00206728
   21 -381.42481991  -0.63867980   0.00164540
   22 -380.56936069  -0.63714119   0.00153861
   23 -380.72520550  -0.63575182   0.00138938
   24 -380.56706910  -0.63447394   0.00127788
   25 -380.42135743  -0.63329346   0.00118047
   26 -380.19083243  -0.63219341   0.00110005
   27 -384.00870328  -0.63140316   0.00079025
   28 -383.33498655  -0.63064208   0.00076108
   29 -383.78611156  -0.62995928   0.00068280
   30 -387.11367767  -0.62950138   0.00045791
   31 -388.91948172  -0.62917310   0.00032828
   32 -390.30926483  -0.62893860   0.00023450
   33 -391.89670292  -0.62879781   0.00014079
   34 -392.01589528  -0.62867364   0.00012416
   35 -393.15851813  -0.62860907   0.00006457
   36 -392.44976060  -0.62851837   0.00009070
   37 -391.54220740  -0.62839278   0.00012559
   38 -391.85982152  -0.62828620   0.00010658
   39 -391.91591837  -0.62818787   0.00009834
   40 -391.31539788  -0.62807073   0.00011714
   41 -393.85107290  -0.62805740   0.00001332
   42 -394.12642142  -0.62805763  -0.00000023
   43 -393.86302970  -0.62804841   0.00000923
   44 -393.01714659  -0.62800875   0.00003966
   45 -392.74908520  -0.62796068   0.00004807
   46 -392.51880301  -0.62790654   0.00005414
   47 -394.06173623  -0.62790690  -0.00000035
   48 -394.20151128  -0.62791301  -0.00000611
   49 -394.55338605  -0.62793044  -0.00001743
   50 -394.15400134  -0.62793466  -0.00000423
   51 -394.22922601  -0.62794082  -0.00000615
   52 -394.31138652  -0.62794929  -0.00000847
   53 -394.40807134  -0.62796039  -0.00001110
   54 -394.11252895  -0.62796241  -0.00000202
   55 -396.54001210  -0.62803452  -0.00007211
   56 -396.42540901  -0.62810205  -0.00006753
   57 -396.77393668  -0.62817687  -0.00007482
   58 -396.49902815  -0.62824169  -0.00006482
   59 -396.68509745  -0.62830916  -0.00006747
   60 -396.46280486  -0.62836853  -0.00005937
   61 -396.02760654  -0.62841445  -0.00004592
   62 -395.67916720  -0.62844971  -0.00003526
   63 -395.57998772  -0.62848117  -0.00003147
   64 -395.17955710  -0.62850163  -0.00002045
   65 -394.90998818  -0.62851467  -0.00001304
   66 -393.74311617  -0.62849903   0.00001564
   67 -393.67499948  -0.62848181   0.00001722
   68 -393.21186082  -0.62845422   0.00002759
   69 -392.26085786  -0.62840532   0.00004890
   70 -392.17235404  -0.62835549   0.00004983
   71 -392.48081027  -0.62831398   0.00004151
   72 -391.42473746  -0.62825036   0.00006362
   73 -391.81194732  -0.62819664   0.00005373
   74 -391.25769613  -0.62813256   0.00006408
   75 -392.42507513  -0.62809486   0.00003770
   76 -391.94628810  -0.62804846   0.00004640
   77 -391.84653690  -0.62800109   0.00004737
   78 -391.76104595  -0.62795317   0.00004792
   79 -391.61302185  -0.62790347   0.00004970
   80 -391.55310801  -0.62785380   0.00004967
   81 -391.42548113  -0.62780285   0.00005095
   82 -391.36775049  -0.62775200   0.00005085
   83 -391.07965835  -0.62769684   0.00005515
   84 -390.17700478  -0.62762582   0.00007102
   85 -389.36124588  -0.62754100   0.00008483
   86 -391.01550157  -0.62748864   0.00005236
   87 -390.69399742  -0.62743196   0.00005667
   88 -391.49123847  -0.62739097   0.00004100
   89 -391.56740893  -0.62735243   0.00003854
   90 -391.63433072  -0.62731597   0.00003647
