  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.152508     0.0000   0.9409
     2   -244.149738     1.7385   0.0500
     3   -244.147085     3.4031   0.0030
     4   -244.146812     3.5743   0.0023
     5   -244.146809     3.5766   0.0022
     6   -244.145131     4.6291   0.0004
     7   -244.145127     4.6317   0.0004
     8   -244.144901     4.7735   0.0003
     9   -244.144119     5.2641   0.0001
     10  -244.143773     5.4817   0.0001
     11  -244.143638     5.5660   0.0001
     12  -244.143503     5.6509   0.0001
     13  -244.143453     5.6821   0.0001
     14  -244.142724     6.1400   0.0000
     15  -244.141838     6.6958   0.0000
     16  -244.141802     6.7183   0.0000
     17  -244.141541     6.8824   0.0000
     18  -244.141215     7.0869   0.0000
     19  -244.140985     7.2311   0.0000
     20  -244.140963     7.2447   0.0000

Ensemble free energy [Eh]:     -244.1525658878
