  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.242350     0.0000   0.6237
     2   -127.241526     0.5170   0.2606
     3   -127.240101     1.4112   0.0576
     4   -127.239320     1.9009   0.0252
     5   -127.238825     2.2121   0.0149
     6   -127.238377     2.4928   0.0093
     7   -127.238025     2.7137   0.0064
     8   -127.236564     3.6307   0.0014
     9   -127.235798     4.1114   0.0006
     10  -127.234550     4.8943   0.0002
     11  -127.233692     5.4331   0.0001
     12  -127.233484     5.5636   0.0001
     13  -127.232849     5.9619   0.0000
     14  -127.232368     6.2636   0.0000
     15  -127.231534     6.7867   0.0000
     16  -127.231244     6.9688   0.0000
     17  -127.230420     7.4862   0.0000
     18  -127.230318     7.5499   0.0000
     19  -127.225188     ******   0.0000
     20  -127.224796     ******   0.0000

Ensemble free energy [Eh]:     -127.2427955434
