  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.082475     0.0000   0.9793
     2   -229.077813     2.9256   0.0070
     3   -229.077723     2.9818   0.0064
     4   -229.076953     3.4651   0.0028
     5   -229.076471     3.7680   0.0017
     6   -229.076347     3.8455   0.0015
     7   -229.075710     4.2454   0.0008
     8   -229.074596     4.9447   0.0002
     9   -229.073981     5.3306   0.0001
     10  -229.073473     5.6493   0.0001
     11  -229.072686     6.1426   0.0000
     12  -229.072426     6.3060   0.0000
     13  -229.072392     6.3275   0.0000
     14  -229.072375     6.3382   0.0000
     15  -229.072275     6.4010   0.0000
     16  -229.071821     6.6857   0.0000
     17  -229.071652     6.7920   0.0000
     18  -229.068293     8.8998   0.0000
     19  -229.064938     ******   0.0000
     20  -229.055750     ******   0.0000

Ensemble free energy [Eh]:     -229.0824951529
