  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.546138     0.0000   0.9780
     2   -320.542528     2.2652   0.0214
     3   -320.538466     4.8145   0.0003
     4   -320.537997     5.1087   0.0002
     5   -320.537613     5.3499   0.0001
     6   -320.535743     6.5229   0.0000
     7   -320.535259     6.8268   0.0000
     8   -320.535001     6.9888   0.0000
     9   -320.534766     7.1361   0.0000
     10  -320.533703     7.8029   0.0000
     11  -320.533467     7.9512   0.0000
     12  -320.533190     8.1249   0.0000
     13  -320.532482     8.5693   0.0000
     14  -320.531775     9.0128   0.0000
     15  -320.530232     9.9813   0.0000
     16  -320.529892     ******   0.0000
     17  -320.529758     ******   0.0000
     18  -320.529068     ******   0.0000
     19  -320.528646     ******   0.0000
     20  -320.528594     ******   0.0000

Ensemble free energy [Eh]:     -320.5461590621
