  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.087082     0.0000   0.9340
     2   -142.084245     1.7801   0.0463
     3   -142.082263     3.0240   0.0057
     4   -142.082081     3.1380   0.0047
     5   -142.081867     3.2723   0.0037
     6   -142.081137     3.7302   0.0017
     7   -142.080673     4.0219   0.0011
     8   -142.080609     4.0617   0.0010
     9   -142.080143     4.3544   0.0006
     10  -142.080096     4.3837   0.0006
     11  -142.079613     4.6868   0.0003
     12  -142.078636     5.3000   0.0001
     13  -142.078053     5.6659   0.0001
     14  -142.078021     5.6858   0.0001
     15  -142.076833     6.4310   0.0000
     16  -142.076632     6.5572   0.0000
     17  -142.076623     6.5628   0.0000
     18  -142.076620     6.5648   0.0000
     19  -142.076497     6.6421   0.0000
     20  -142.076459     6.6660   0.0000

Ensemble free energy [Eh]:     -142.0871463309
