  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.223684     0.0000   0.4290
     2   -458.223583     0.0636   0.3853
     3   -458.222866     0.5134   0.1803
     4   -458.219182     2.8253   0.0036
     5   -458.218401     3.3150   0.0016
     6   -458.215060     5.4115   0.0000
     7   -458.215028     5.4317   0.0000
     8   -458.214595     5.7031   0.0000
     9   -458.213752     6.2322   0.0000
     10  -458.212056     7.2969   0.0000
     11  -458.208999     9.2151   0.0000
     12  -458.208822     9.3258   0.0000
     13  -458.207116     ******   0.0000
     14  -458.206907     ******   0.0000
     15  -458.206355     ******   0.0000
     16  -458.206270     ******   0.0000
     17  -458.205701     ******   0.0000
     18  -458.198426     ******   0.0000
     19  -458.194740     ******   0.0000
     20  -458.193385     ******   0.0000

Ensemble free energy [Eh]:     -458.2244830985
