  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.830789     0.0000   0.4818
     2   -636.830625     0.1031   0.4049
     3   -636.829420     0.8590   0.1130
     4   -636.822690     5.0825   0.0001
     5   -636.822593     5.1428   0.0001
     6   -636.822236     5.3668   0.0001
     7   -636.821451     5.8598   0.0000
     8   -636.819287     7.2176   0.0000
     9   -636.818796     7.5259   0.0000
     10  -636.818030     8.0061   0.0000
     11  -636.817903     8.0863   0.0000
     12  -636.816635     8.8819   0.0000
     13  -636.815047     9.8782   0.0000
     14  -636.814024     ******   0.0000
     15  -636.813669     ******   0.0000
     16  -636.813304     ******   0.0000
     17  -636.813106     ******   0.0000
     18  -636.812975     ******   0.0000
     19  -636.812422     ******   0.0000
     20  -636.812354     ******   0.0000

Ensemble free energy [Eh]:     -636.8314783660
