  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.698376     0.0000   0.6072
     2   -152.697507     0.5458   0.2417
     3   -152.696927     0.9098   0.1307
     4   -152.694574     2.3860   0.0108
     5   -152.693533     3.0392   0.0036
     6   -152.693273     3.2027   0.0027
     7   -152.692930     3.4179   0.0019
     8   -152.692231     3.8565   0.0009
     9   -152.690554     4.9084   0.0002
     10  -152.689987     5.2645   0.0001
     11  -152.689594     5.5113   0.0001
     12  -152.688915     5.9372   0.0000
     13  -152.688694     6.0760   0.0000
     14  -152.688472     6.2151   0.0000
     15  -152.688203     6.3838   0.0000
     16  -152.686773     7.2810   0.0000
     17  -152.686541     7.4267   0.0000
     18  -152.685180     8.2806   0.0000
     19  -152.683505     9.3322   0.0000
     20  -152.682556     9.9275   0.0000

Ensemble free energy [Eh]:     -152.6988474558
