   #   Energy       Run. Aver.   Diff / au.
    1 -574.55718220  -0.91561505  -0.91561505
    2 -546.44870501  -1.35102573  -0.43541067
    3 -543.09344495  -1.33431218   0.01671355
    4 -543.77415213  -1.21319554   0.12111664
    5 -545.25646861  -1.12011738   0.09307816
    6 -546.89989720  -1.06317486   0.05694253
    7 -546.08598164  -1.02747856   0.03569630
    8 -544.94003594  -1.00313384   0.02434472
    9 -543.36159697  -0.98518086   0.01795298
   10 -542.33142891  -0.97129348   0.01388738
   11 -542.42261825  -0.96031389   0.01097959
   12 -540.85594375  -0.95119850   0.00911540
   13 -541.15928567  -0.94366605   0.00753244
   14 -540.65415023  -0.93726524   0.00640081
   15 -540.60107001  -0.93178767   0.00547757
   16 -539.88395862  -0.92698108   0.00480659
   17 -539.68506883  -0.92276080   0.00422029
   18 -539.52795420  -0.91902809   0.00373270
   19 -539.59111239  -0.91571927   0.00330883
   20 -539.07304977  -0.91272124   0.00299803
   21 -541.25632436  -0.91018921   0.00253202
   22 -541.02805175  -0.90789202   0.00229719
   23 -540.73657237  -0.90578460   0.00210742
   24 -540.68178523  -0.90385706   0.00192754
   25 -540.02162898  -0.90204884   0.00180822
   26 -540.41645895  -0.90040851   0.00164033
   27 -542.32996335  -0.89900884   0.00139967
   28 -542.94833376  -0.89775293   0.00125591
   29 -543.18546950  -0.89660163   0.00115130
   30 -542.81876836  -0.89551109   0.00109054
   31 -542.16647644  -0.89445933   0.00105176
   32 -542.08815730  -0.89347062   0.00098871
   33 -543.45329161  -0.89260967   0.00086095
   34 -543.80953903  -0.89181981   0.00078985
   35 -543.57598164  -0.89106649   0.00075332
