  cluster  E_norm [Eh]  De [kcal]    p
     1   -371.255838     0.0000   0.9999
     2   -371.246529     5.8416   0.0001
     3   -371.242382     8.4433   0.0000
     4   -371.241253     9.1520   0.0000
     5   -371.239725     ******   0.0000
     6   -371.238997     ******   0.0000
     7   -371.238517     ******   0.0000
     8   -371.237703     ******   0.0000
     9   -371.236655     ******   0.0000
     10  -371.235872     ******   0.0000
     11  -371.234981     ******   0.0000
     12  -371.234725     ******   0.0000
     13  -371.234681     ******   0.0000
     14  -371.234615     ******   0.0000
     15  -371.234586     ******   0.0000
     16  -371.234568     ******   0.0000
     17  -371.233992     ******   0.0000
     18  -371.233849     ******   0.0000
     19  -371.233794     ******   0.0000
     20  -371.233396     ******   0.0000

Ensemble free energy [Eh]:     -371.2558377761
