  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.307018     0.0000   0.9828
     2   -142.302713     2.7010   0.0103
     3   -142.301445     3.4971   0.0027
     4   -142.300275     4.2311   0.0008
     5   -142.300269     4.2347   0.0008
     6   -142.300072     4.3581   0.0006
     7   -142.299589     4.6615   0.0004
     8   -142.299500     4.7173   0.0003
     9   -142.299429     4.7618   0.0003
     10  -142.299216     4.8955   0.0003
     11  -142.298877     5.1081   0.0002
     12  -142.298595     5.2854   0.0001
     13  -142.298512     5.3374   0.0001
     14  -142.298407     5.4034   0.0001
     15  -142.297913     5.7129   0.0001
     16  -142.297856     5.7491   0.0001
     17  -142.297564     5.9320   0.0000
     18  -142.297374     6.0511   0.0000
     19  -142.297231     6.1410   0.0000
     20  -142.297036     6.2635   0.0000

Ensemble free energy [Eh]:     -142.3070339426
