  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.539554     0.0000   0.6238
     2   -320.538706     0.5324   0.2539
     3   -320.536990     1.6092   0.0413
     4   -320.536953     1.6323   0.0397
     5   -320.535929     2.2746   0.0134
     6   -320.535656     2.4462   0.0100
     7   -320.534914     2.9120   0.0046
     8   -320.534665     3.0682   0.0035
     9   -320.534412     3.2268   0.0027
     10  -320.534179     3.3728   0.0021
     11  -320.533773     3.6275   0.0014
     12  -320.533678     3.6873   0.0012
     13  -320.533647     3.7070   0.0012
     14  -320.533592     3.7413   0.0011
     15  -320.530679     5.5693   0.0001
     16  -320.530137     5.9095   0.0000
     17  -320.527639     7.4768   0.0000
     18  -320.527128     7.7972   0.0000
     19  -320.526810     7.9970   0.0000
     20  -320.526467     8.2125   0.0000
     21  -320.525812     8.6233   0.0000
     22  -320.525513     8.8111   0.0000
     23  -320.525395     8.8852   0.0000
     24  -320.525233     8.9864   0.0000
     25  -320.523889     9.8300   0.0000
     26  -320.523711     9.9414   0.0000
     27  -320.523627     9.9945   0.0000
     28  -320.523440     ******   0.0000
     29  -320.523348     ******   0.0000
     30  -320.523241     ******   0.0000
     31  -320.521846     ******   0.0000
     32  -320.521695     ******   0.0000
     33  -320.521495     ******   0.0000
     34  -320.521396     ******   0.0000
     35  -320.520476     ******   0.0000
     36  -320.519955     ******   0.0000
     37  -320.519701     ******   0.0000
     38  -320.519504     ******   0.0000
     39  -320.519423     ******   0.0000
     40  -320.519022     ******   0.0000
     41  -320.518863     ******   0.0000
     42  -320.517920     ******   0.0000
     43  -320.516679     ******   0.0000
     44  -320.515639     ******   0.0000
     45  -320.515619     ******   0.0000
     46  -320.515093     ******   0.0000
     47  -320.514831     ******   0.0000
     48  -320.513664     ******   0.0000
     49  -320.513494     ******   0.0000
     50  -320.513364     ******   0.0000
     51  -320.494461     ******   0.0000
