  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.474258     0.0000   0.8413
     2   -305.472653     1.0075   0.1536
     3   -305.469087     3.2453   0.0035
     4   -305.468034     3.9057   0.0012
     5   -305.466892     4.6222   0.0003
     6   -305.464468     6.1434   0.0000
     7   -305.463613     6.6802   0.0000
     8   -305.463608     6.6831   0.0000
     9   -305.462105     7.6266   0.0000
     10  -305.461849     7.7871   0.0000
     11  -305.461153     8.2236   0.0000
     12  -305.461046     8.2912   0.0000
     13  -305.460917     8.3720   0.0000
     14  -305.460524     8.6188   0.0000
     15  -305.460249     8.7912   0.0000
     16  -305.459169     9.4688   0.0000
     17  -305.458769     9.7197   0.0000
     18  -305.457816     ******   0.0000
     19  -305.457764     ******   0.0000
     20  -305.453874     ******   0.0000

Ensemble free energy [Eh]:     -305.4744216130
