  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.592192     0.0000   0.9846
     2   -203.588151     2.5358   0.0136
     3   -203.585553     4.1662   0.0009
     4   -203.585008     4.5077   0.0005
     5   -203.584564     4.7864   0.0003
     6   -203.583519     5.4425   0.0001
     7   -203.581678     6.5977   0.0000
     8   -203.581130     6.9412   0.0000
     9   -203.579685     7.8478   0.0000
     10  -203.577663     9.1169   0.0000
     11  -203.577587     9.1648   0.0000
     12  -203.577337     9.3217   0.0000
     13  -203.576740     9.6964   0.0000
     14  -203.576509     9.8411   0.0000
     15  -203.576368     9.9299   0.0000
     16  -203.575858     ******   0.0000
     17  -203.575605     ******   0.0000
     18  -203.572012     ******   0.0000
     19  -203.571585     ******   0.0000
     20  -203.570701     ******   0.0000

Ensemble free energy [Eh]:     -203.5922064636
