  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.619070     0.0000   0.7792
     2   -203.617691     0.8653   0.1809
     3   -203.615513     2.2316   0.0180
     4   -203.614728     2.7247   0.0078
     5   -203.614443     2.9031   0.0058
     6   -203.614057     3.1457   0.0039
     7   -203.613318     3.6095   0.0018
     8   -203.612953     3.8384   0.0012
     9   -203.612318     4.2366   0.0006
     10  -203.611825     4.5460   0.0004
     11  -203.611262     4.8993   0.0002
     12  -203.610551     5.3459   0.0001
     13  -203.610180     5.5784   0.0001
     14  -203.609892     5.7592   0.0000
     15  -203.609516     5.9950   0.0000
     16  -203.607941     6.9833   0.0000
     17  -203.604368     9.2254   0.0000
     18  -203.602229     ******   0.0000
     19  -203.598473     ******   0.0000
     20  -203.597822     ******   0.0000

Ensemble free energy [Eh]:     -203.6193053137
