  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.224455     0.0000   0.7618
     2   -127.222922     0.9618   0.1502
     3   -127.222281     1.3643   0.0762
     4   -127.219462     3.1329   0.0038
     5   -127.219254     3.2634   0.0031
     6   -127.219039     3.3989   0.0025
     7   -127.218255     3.8908   0.0011
     8   -127.217379     4.4402   0.0004
     9   -127.217009     4.6727   0.0003
     10  -127.216981     4.6897   0.0003
     11  -127.216328     5.0999   0.0001
     12  -127.216309     5.1115   0.0001
     13  -127.215181     5.8192   0.0000
     14  -127.214612     6.1768   0.0000
     15  -127.213440     6.9122   0.0000
     16  -127.212876     7.2656   0.0000
     17  -127.211202     8.3166   0.0000
     18  -127.210800     8.5687   0.0000
     19  -127.205589     ******   0.0000
     20  -127.200809     ******   0.0000

Ensemble free energy [Eh]:     -127.2247118491
