   #           Energy [Eh]      SASA
No   1     -127.2170085238     2008.6
No   2     -127.2173790487     2136.8
No   3     -127.2244549322     2089.4
No   4     -127.2163277773     2032.7
No   5     -127.2169814317     2042.0
No   6     -127.2192544459     2205.2
No   7     -127.2151814834     2115.7
No   8     -127.2194623907     2063.3
No   9     -127.2112016214     2049.5
No  10     -127.2222807600     2090.5
No  11     -127.2107998705     2241.5
No  12     -127.2055887784     2196.4
No  13     -127.2190385070     2046.7
No  14     -127.2146115532     1964.5
No  15     -127.2182545923     2010.6
No  16     -127.2128763848     2150.4
No  17     -127.2229221679     2238.6
No  18     -127.2008089251     2277.7
No  19     -127.2163091650     2156.7
No  20     -127.2134395704     2029.7
