   #           Energy [Eh]      SASA
No   1    -1018.7393147281     7444.8
No   2    -1018.7061036224     7059.8
No   3    -1018.7054396416     7266.3
No   4    -1018.7216934770     6950.4
No   5    -1018.7014284370     7020.3
No   6    -1018.7161646163     7172.6
No   7    -1018.7084046599     7029.9
No   8    -1018.6931117285     7308.0
No   9    -1018.6971376116     7389.3
No  10    -1018.6973380470     7155.4
No  11    -1018.6880408061     7426.2
No  12    -1018.7017949768     7097.3
No  13    -1018.7240100394     7422.5
No  14    -1018.7092889362     7292.2
No  15    -1018.7039883958     7080.6
No  16    -1018.7176072323     7361.0
No  17    -1018.7030165567     7476.5
No  18    -1018.7078561841     7372.9
No  19    -1018.6900470868     7381.8
No  20    -1018.7119350033     7469.5
